"folioviv","foliohog","ubica_geo","clase_hog","ing_cor","gasto_mon","alimentos","salud","educa_espa"
"1460709421","1","14045","2",18773.38,34039.65,16765.46,3521.73,3768.37
"1460709422","1","14045","2",77283.14,52832.43,9957.72,0,6014.94
"1460709423","1","14045","2",55798.18,32582.39,14952.64,149.66,6932.7
"1460709425","1","14045","2",23689.84,25588.39,6357.71,0,4165.49
"1460709611","1","14045","2",41096.16,35013.84,9931.98,0,14745
"1460709612","1","14045","2",114205.65,51974.33,13666.99,0,2400
"1460709613","1","14045","2",29754.09,22300.82,9835.57,0,0
"1460709614","1","14045","2",33299.97,83461.45,52675.53,39.13,20034.78
"1460709615","1","14045","2",37118.62,37864.8,20571.24,0,7412.6
"1460709717","1","14045","2",53917.36,23536.88,12278.35,586.95,0
"1460709718","1","14045","2",42691.86,14324.87,7193.47,0,0
"1460709719","1","14045","2",37861.1,48953.3,21535.51,0,4680
"1460709720","1","14045","2",23899.64,38240.18,21271.86,1193.46,2550
"1460715011","1","14045","2",55931.27,49872.65,19407.63,0,4892.45
"1460715012","1","14045","1",26523.69,25339.28,9784.15,0,0
"1460715013","1","14045","3",35194.28,51910.05,15145.54,0,630
"1460715014","1","14045","2",17687.09,3607.94,2950.65,19.56,0
"1460715015","1","14045","2",28052.89,35782.15,14554.1,0,2727.09
"1460715406","1","14045","2",49177.21,38841.88,13952.41,19.56,5431.34
"1460715407","1","14045","3",18997.43,8319.37,5187.75,78.25,626.08
"1460715409","1","14045","1",19203.76,7952.82,4724.84,420.63,0
"1460715410","1","14045","2",8690.74,14988.67,7366.97,0,0
"1460715616","1","14045","2",63236.31,33364.26,8922.72,6505.41,750
"1460715618","1","14045","2",39481.58,13365.03,4949.87,0,894.78
"1460715619","1","14045","2",39464.46,12416.64,1349.98,0,0
"1460715620","1","14045","1",17935.23,5032.08,1645.67,978.25,627
"1460715801","1","14045","2",16852.61,21740.13,7251.27,19.56,1230
"1460715802","1","14045","2",36304.87,35712.13,10517.01,0,5550
"1460715803","1","14045","3",31877.19,46838.64,19974.64,19.56,1050
"1460864206","1","14062","3",44985.54,32479.57,14149.14,2153.13,630
"1460864207","1","14062","2",82692.19,67791.34,19864.04,1804.88,630
"1460864209","1","14062","2",166765.06,42556.24,5586.33,78.26,12589.7
"1460864210","1","14062","2",35794.4,35231.75,7598.47,1995.64,689.66
"1460864221","1","14062","3",100485.43,18139.05,6171.35,605.53,930
"1460864223","1","14062","2",25555.21,20303.04,10877.01,63.58,630
"1460864224","1","14062","3",58096.57,26709.44,10144.2,195.65,627
"1460864225","1","14062","2",48176.89,27076.3,14875.54,0,923.47
"1460864316","1","14062","2",29770.3,68147.42,23566.93,3102.04,8983.69
"1460864317","1","14062","3",71072.45,38357.58,8363.45,223.01,6069.64
"1460864318","1","14062","2",44234.82,38458.61,17434.07,1760.84,1658.45
"1460864319","1","14062","2",107243.51,54299.79,6955.6,0,11288.22
"1460864320","1","14062","1",30056.85,14001.6,2667.8,1950.64,630
"1460864511","1","14062","2",58243.22,41708.99,17627.04,2298.87,1529.34
"1460864512","1","14062","1",46759.17,87345.03,14001.34,38788.03,600
"1460864513","1","14062","2",42111.89,10831.7,3265.66,48.91,3613.69
"1460864514","1","14062","3",71270.89,29558.54,9295.57,5448.9,3810.95
"1460864515","1","14062","2",54099.99,23649.1,8119.16,929.33,9059.02
"1460864701","1","14062","2",37907.16,15179.23,4319.94,3678.23,630
"1460864702","1","14062","2",36829.17,26530.32,6325.64,0,750
"1460864703","1","14062","3",30921.26,17620.82,4049.92,1467.38,3507
"1460864704","1","14062","2",18735.72,22467.88,9604.17,1226.71,675
"1460864705","1","14062","1",10377.04,8392.97,2005.66,391.3,600
"1460998016","1","14083","2",33204.65,10917.1,4390.64,0,660
"1460998017","1","14083","2",67796.73,28301.35,13429.07,258.25,2008.24
"1460998018","1","14083","3",52158.06,37921.67,13972.39,1526.06,2903.22
"1460998021","1","14083","2",45994.82,7132.12,3625.66,0,0
"1460998410","1","14083","2",26561,15756.21,4679.85,880.43,2923.54
"1460998412","1","14083","2",41993.44,8937.93,4197.76,0,600
"1460998414","1","14083","1",23095.62,20166.22,9642.8,0,4487.48
"1460998422","1","14083","2",44301.42,12976.1,4499.91,83.15,1246.95
"1460998423","1","14083","2",15727.6,13451.97,4442.03,132.05,2830.64
"1460998424","1","14083","3",79498.32,48811.72,14470.54,1237.47,6494.6
"1460998425","1","14083","2",40810.72,20493.46,3419.92,0,1705.15
"1460998426","1","14083","2",33883.18,29269.48,14477.01,224.99,4441.91
"1460998427","1","14083","2",31984.76,9591.47,5297.01,0,1654.83
"1460998806","1","14083","2",13247,9824.07,6376.97,322.82,618
"1460998807","1","14083","2",31792.41,34048.51,16669.07,0,618
"1460998808","1","14083","2",65877.04,22471.7,11031.3,0,2732.75
"1460998809","1","14083","2",69466.86,33886.1,4834.2,65.53,4949.47
"1460998901","1","14083","3",51902.53,47496.25,23245.46,1839.11,8270.9
"1460998902","1","14083","3",36267.07,29209.39,15331.89,0,627
"1460998904","1","14083","2",57947.72,44376.24,16984.07,234.76,3731.67
"1460998905","1","14083","3",69536.53,45013.65,21117.61,308.14,819.92
"1461006202","1","14084","3",26673.31,7281.53,2854.23,127.16,630
"1461006203","1","14084","2",6507.23,3959.37,1761.4,0,0
"1461006204","1","14084","2",11046.63,2835.76,0,0,0
"1461006220","1","14084","2",12678.13,9177.19,7032.77,665.21,0
"1461006221","1","14084","1",13459.84,9667.81,6261.36,0,0
"1461006223","1","14084","3",22421.15,12083.03,4885.59,0,834.19
"1461006310","1","14084","2",18697.33,5177.93,552.84,1995.63,0
"1461006311","1","14084","2",17868.79,3417.76,0,2054.34,0
"1461006313","1","14084","2",12925.48,10087.49,5335.65,1731.5,321.24
"1461006314","1","14084","2",26114.51,12434.01,8472.78,0,0
"1461006505","1","14084","3",8982.25,3800.86,1124.95,29.34,660
"1461006506","1","14084","2",13155.38,3342.59,1221.39,0,630
"1461006507","1","14084","2",17051.26,5520.66,2063.52,420.64,630
"1461006508","1","14084","2",6369.54,3842.26,1607.12,117.39,630
"1461006509","1","14084","2",6125.73,4238.13,1067.12,97.81,0
"1461006915","1","14084","2",20917.11,3964.08,2288.53,24.45,0
"1461006917","1","14084","2",11656.24,12444.32,8247.76,224.98,793.98
"1461006918","1","14084","2",12525.83,8991.59,4718.53,19.56,600
"1461006919","1","14084","2",27644.63,15180.88,5117.07,407.92,1339.88
"1461256011","1","14113","2",68947.69,34561.52,16591.9,1663.03,942.39
"1461256012","1","14113","2",49192.6,20800.41,4634.89,0,627
"1461256013","1","14113","2",46626.28,20931.87,10259.84,1257.04,627
"1461256014","1","14113","2",29426.32,15540.34,9308.37,239.66,3252.51
"1461256015","1","14113","2",43728.42,39389.35,5515.66,557.59,3242.97
"1461256406","1","14113","2",28393.86,9764.01,5952.78,244.56,0
"1461256407","1","14113","2",64446.22,7313.1,3625.65,572.27,621
"1461256408","1","14113","2",24526.53,27531.69,11108.37,8103.9,627
"1461256409","1","14113","3",83808.98,57849.39,19221.25,4196.71,2094.39
"1461256410","1","14113","2",23261.63,13343.81,7997.04,0,1201.04
"1461256422","1","14113","2",35648.48,13874.57,4654.21,586.95,627
"1461256422","2","14113","2",18515.97,12210.89,7032.8,0,636
"1461256422","3","14113","2",23456.14,15393.08,6814.18,0,480
"1461256424","1","14113","2",36422.08,22535.7,6171.31,2402.59,627
"1461256425","1","14113","2",29806.03,3212.49,1439.97,0,627
"1461256426","1","14113","2",46882.38,18511.28,3059.93,2201.08,450
"1461256427","1","14113","2",38591,16938.12,3715.61,0,1676.16
"1461256616","1","14113","2",43022.19,31624.31,16148.42,314.99,7828.36
"1461256617","1","14113","2",22747.97,10728.01,4101.32,127.16,2580
"1461256618","1","14113","3",21205.67,20979.63,11706.18,332.59,1410.65
"1461256618","2","14113","2",24386.65,18588.4,7039.11,356.06,315
"1461256619","1","14113","3",41948.19,26048.68,6942.68,1124.99,0
"1461256620","1","14113","3",46806.79,23068.99,9776.43,1721.73,900
"1461256801","1","14113","3",79959.56,55107.46,15100.48,420.62,8544.09
"1461256802","1","14113","2",37316.53,36607.96,14914.02,4676.06,3276.04
"1461256803","1","14113","3",37342.69,16377.11,5001.33,269,2580.25
"1461256804","1","14113","2",72378.43,42580.96,9128.44,58.69,7420.46
"1461256805","1","14113","2",59760.59,22778.99,7379.85,1645.4,1483.72
"1461287211","1","14119","1",8273.37,7127.55,4949.86,0,0
"1461287212","1","14119","1",14372.02,1452.64,379.27,557.6,0
"1461287213","1","14119","2",69334.12,20305.08,10247.04,0,0
"1461287214","1","14119","2",19146.85,9209.59,6492.68,0,0
"1461287215","1","14119","2",18014.56,10769.91,6454.13,0,0
"1461287516","1","14119","2",26316.77,16731.3,4487.03,146.73,720
"1461287517","1","14119","2",20492.96,4184.58,2687.08,0,0
"1461287518","1","14119","2",56887.41,55551.37,24743.36,381.52,13635.69
"1461287519","1","14119","3",50006.46,35823.15,12098.39,723.91,2453.2
"1461287520","1","14119","2",56163.2,26992.39,7727.04,10584.75,638.7
"1461287601","1","14119","2",31251.13,21693.75,5547.75,3541.29,0
"1461287602","1","14119","2",28573.77,26675.18,8241.29,146.73,2520
"1461287603","1","14119","3",86325.34,65829.02,39895.63,195.65,7873.02
"1461287706","1","14119","1",15697.67,7317.18,1709.95,88.04,0
"1461287707","1","14119","3",48295.06,80976.69,22602.66,41077.16,0
"1461287708","1","14119","2",40646.18,46414.11,14933.34,3013.02,7089.78
"1461287709","1","14119","2",47503.26,63918.56,8041.96,45851.07,720
"1461287710","1","14119","2",64844.25,24039.16,4487.03,9410.83,720
"1461298206","1","14120","1",26973.13,16328.69,11397.63,0,0
"1461298208","1","14120","2",58426.65,30672.7,16968.62,0,129.28
"1461298209","1","14120","2",49849.95,21013.5,11905.52,533.13,3048.38
"1461298221","1","14120","2",38674.53,42996.58,25437.54,281.73,1077
"1461298222","1","14120","2",16791.38,20296.04,13261.94,831.51,1154.58
"1461298223","1","14120","2",9371.07,12405.46,6915.74,733.68,630
"1461298224","1","14120","2",44748.72,55323.22,27834.77,0,690
"1461298225","1","14120","2",25309.08,29832.94,14281.46,102.71,3675.37
"1461298316","1","14120","3",153967.14,89940.96,20506.96,0,30828.37
"1461298318","1","14120","2",31467.3,30825.03,12445.48,327.7,7468.79
"1461298319","1","14120","1",31126.04,8352.18,3869.92,52.81,627
"1461298320","1","14120","2",36906.59,49249.82,14052.66,11.73,2770.16
"1461298511","1","14120","2",25044.09,20721.65,8446.92,0,2612.89
"1461298512","1","14120","2",19866.25,14930.22,9436.95,0,0
"1461298513","1","14120","2",65152.62,18930.42,10131.34,0,0
"1461298514","1","14120","2",33432.04,20813.98,5939.86,273.91,1741.93
"1461298515","1","14120","1",15664.77,13702.46,7810.59,293.47,0
"1461298704","1","14120","2",32236.08,17159.84,6762.76,0,0
"1461298705","1","14120","3",22868.85,14162.32,10716.24,0,0
"1461306301","1","14121","2",37716.06,30447.35,10696.96,0,6503.2
"1461306302","1","14121","1",11862.18,6696.26,1877.12,1027.16,720
"1461306304","1","14121","2",13337.47,7065.28,2918.52,176.07,0
"1461306305","1","14121","2",77257.34,30882.42,11069.87,880.43,6475.1
"1461306321","1","14121","2",28876.03,8917.31,4229.91,0,0
"1461306322","1","14121","2",53772.78,20386.43,7495.59,0,7258.06
"1461306323","1","14121","3",9635.85,14596.56,5322.76,516.51,0
"1461306324","1","14121","2",15809.93,11739.25,4769.88,513.57,0
"1461306325","1","14121","1",12302.77,2368.56,1979.97,0,0
"1461306416","1","14121","2",27756.32,17112.42,7566.33,2406.5,840
"1461306418","1","14121","2",33008.48,33368.91,6364.18,22853.12,0
"1461306418","2","14121","2",42498.4,21807.56,10587.7,24.45,2305.46
"1461306419","1","14121","1",22362.89,10654.19,6145.57,0,0
"1461306420","1","14121","2",59985.63,27466.92,8607.74,1198.36,7635.47
"1461306811","1","14121","3",48919.65,23758.38,11108.36,0,3900
"1461306812","1","14121","4",31475.4,15733,7572.7,0,570
"1461306813","1","14121","2",93056.15,45908.67,19272.59,0,600
"1461306814","1","14121","1",18747.88,15953.68,6672.76,0,1967.21
"1461306815","1","14121","2",30759.45,20864.59,7122.72,127.16,0
"1461306906","1","14121","2",21679.5,14336.57,8401.94,94.89,754.82
"1461306907","1","14121","3",43836.37,28596.04,14348.28,361.95,763.95
"1461306908","1","14121","2",35455.36,21324.76,8440.51,440.21,657
"1461306909","1","14121","2",30496.48,23503.81,11854.05,831.51,0
"1461306910","1","14121","2",10267.51,6817.98,4172.02,146.73,0
