"folioviv","foliohog","numren","clave","ing_tri"
"1460028213","1","03","P040",134.25
"1460028213","1","04","P040",129.28
"1460028213","1","02","P053",4972.37
"1460028213","1","05","P040",129.28
"1460028213","1","02","P042",3062.98
"1460028213","1","02","P001",12928.17
"1460028213","1","02","P022",745.85
"1460028213","1","01","P001",13823.2
"1460028213","1","01","P009",298.34
"1460028215","1","03","P067",298.34
"1460028215","1","03","P040",323.2
"1460028215","1","02","P063",149.17
"1460028215","1","02","P022",99.44
"1460028215","1","02","P001",74.58
"1460028215","1","01","P062",4475.13
"1460028215","1","01","P022",16806.62
"1460028215","1","01","P001",2983.42
"1460028215","1","04","P067",298.34
"1460028215","1","04","P040",497.23
"1460028216","1","01","P078",2610.49
"1460028216","1","01","P012",19665.74
"1460028216","1","02","P022",5966.85
"1460028217","1","02","P014",2088.39
"1460028217","1","02","P053",4972.37
"1460028217","1","05","P067",47.23
"1460028217","1","05","P042",313.25
"1460028217","1","05","P040",208.83
"1460028217","1","04","P042",1591.16
"1460028217","1","02","P001",6464.08
"1460028217","1","02","P042",994.47
"1460028217","1","03","P001",4723.75
"1460028217","1","03","P014",4475.13
"1460028217","1","01","P068",20187.84
"1460028217","1","04","P001",4475.13
"1460028218","1","02","P040",149.17
"1460028218","1","02","P067",693.64
"1460028218","1","03","P040",556.9
"1460028218","1","01","P051",7458.56
"1460028218","1","01","P069",15193.09
"1460028218","1","01","P014",13276.24
"1460028218","1","04","P040",397.79
"1460028218","1","03","P067",99.44
"1460028218","1","01","P041",7160.22
"1460028520","1","01","P071",1948.69
"1460028520","1","03","P040",117.39
"1460028520","1","01","P072",1106.41
"1460028520","1","02","P042",1452.71
"1460028520","1","02","P041",146.73
"1460028520","1","02","P001",1271.73
"1460028520","1","01","P040",489.13
"1460028520","1","01","P014",586.95
"1460028520","1","03","P042",293.47
"1460028521","1","02","P040",3668.47
"1460028521","1","06","P040",489.13
"1460028521","1","05","P001",19076.08
"1460028521","1","04","P001",15260.86
"1460028521","1","03","P001",10173.91
"1460028521","1","01","P014",8804.34
"1460028521","1","01","P071",10932.06
"1460028521","1","02","P042",273.91
"1460028521","1","02","P063",81.19
"1460028523","1","01","P001",3521.73
"1460028523","1","01","P022",13206.52
"1460028524","1","01","P022",1956.52
"1460028524","1","01","P053",1222.82
"1460028524","1","02","P001",9538.04
"1460028524","1","02","P022",10100.54
"1460028601","1","01","P040",2655.73
"1460028601","1","01","P044",1918.03
"1460028601","1","01","P051",5950.81
"1460028601","1","02","P040",1991.8
"1460028601","1","01","P023",4918.03
"1460028602","1","02","P009",1180.32
"1460028602","1","03","P022",1180.32
"1460028602","1","04","P001",15344.26
"1460028602","1","04","P009",1475.4
"1460028602","1","02","P001",15344.26
"1460028603","1","01","P053",796.72
"1460028603","1","01","P032",8852.45
"1460028603","1","01","P044",1622.95
"1460028603","1","01","P041",1111.47
"1460028604","1","01","P001",61475.4
"1460028605","1","03","P001",2950.81
"1460028605","1","02","P041",885.24
"1460028605","1","04","P071",383.6
"1460028605","1","01","P069",6816.88
"1460028605","1","03","P022",12295.08
"1460028606","1","03","P042",811.47
"1460028606","1","01","P079",3865.57
"1460028606","1","01","P021",3437.7
"1460028606","1","04","P042",693.44
"1460028606","1","02","P022",223.77
"1460028606","1","02","P052",3442.62
"1460028606","1","01","P069",10886.55
"1460028707","1","01","P078",811.47
"1460028707","1","02","P041",983.6
"1460028707","1","03","P001",983.6
"1460028707","1","03","P022",245.9
"1460028707","1","03","P038",713.11
"1460028707","1","02","P001",4721.31
"1460028707","1","04","P022",639.34
"1460028707","1","04","P041",147.54
"1460028707","1","05","P040",108.19
"1460028707","1","01","P001",18442.62
"1460028707","1","04","P001",196.72
"1460028708","1","02","P078",8262.29
"1460028708","1","02","P079",590.16
"1460028708","1","01","P051",17704.91
"1460028708","1","02","P001",23016.39
"1460028708","1","02","P007",491.8
"1460028708","1","02","P009",2065.57
"1460028708","1","02","P022",4967.21
"1460028709","1","03","P001",3688.52
"1460028709","1","04","P044",1622.95
"1460028709","1","01","P072",424.91
"1460028709","1","01","P071",2183.6
"1460028710","2","03","P007",4935.24
"1460028710","2","03","P009",2950.81
"1460028710","2","03","P001",26557.37
"1460028710","2","02","P014",6786.88
"1460028710","2","02","P003",6098.36
"1460028710","1","01","P070",895.08
"1460028710","1","02","P077",3811.47
"1460028710","2","02","P001",7377.04
"1460028710","2","01","P042",934.42
"1460028710","1","02","P001",17213.11
"1460028710","1","02","P009",245.9
"1460028712","1","01","P040",3934.42
"1460028712","1","01","P051",8852.45
"1460028712","1","02","P051",8852.45
"1460029301","1","01","P044",1614.13
"1460029301","1","01","P041",4059.78
"1460029302","1","01","P002",352.17
"1460029302","1","01","P045",2152.17
"1460029302","1","01","P044",1076.08
"1460029302","1","01","P040",195.65
"1460029303","1","01","P044",1702.17
"1460029303","1","02","P041",489.13
"1460029303","1","02","P044",1702.17
"1460029303","1","02","P045",2934.78
"1460029303","1","03","P001",12717.39
"1460029303","1","01","P045",2934.78
"1460029304","1","06","P040",2201.08
"1460029304","1","05","P040",195.65
"1460029304","1","04","P067",391.3
"1460029304","1","04","P040",293.47
"1460029304","1","03","P040",195.65
"1460029304","1","02","P041",978.26
"1460029304","1","01","P014",8021.73
"1460029304","1","02","P040",1956.52
"1460029304","1","02","P068",6893.8
"1460029304","1","01","P070",18800.7
"1460029305","1","03","P004",44.02
"1460029305","1","03","P002",2690.21
"1460029305","1","02","P036",244.56
"1460029305","1","05","P039",1173.91
"1460029305","1","03","P022",6603.26
"1460029305","1","02","P001",2934.78
"1460029305","1","01","P001",7336.95
"1460029305","1","04","P042",1491.84
"1460029305","1","04","P022",2347.82
"1460029305","1","02","P022",16141.3
"1460029306","1","02","P051",244.56
"1460029306","1","03","P001",5135.86
"1460029306","1","01","P071",4845.32
"1460029306","1","02","P040",684.78
"1460029306","1","01","P063",24.45
"1460029306","1","01","P014",489.13
"1460029306","1","05","P053",4891.3
"1460029306","1","05","P001",9684.78
"1460029306","1","02","P042",440.21
"1460029306","1","04","P001",17168.47
"1460029306","1","04","P009",978.26
"1460029419","1","01","P022",5869.56
"1460029419","1","04","P001",17608.69
"1460029419","1","03","P053",3423.91
"1460029419","1","03","P001",19076.08
"1460029419","1","02","P073",1003.69
"1460029420","1","02","P046",645.65
"1460029420","1","05","P009",586.95
"1460029420","1","01","P040",195.65
"1460029420","1","02","P069",990.97
"1460029420","1","04","P001",2347.82
"1460029420","1","01","P044",2249.99
"1460029420","1","05","P005",146.73
"1460029420","1","05","P001",14086.95
"1460029421","1","03","P042",528.26
"1460029421","1","02","P042",273.91
"1460029421","1","02","P001",2054.34
"1460029421","1","01","P001",12717.39
"1460029422","1","02","P022",5282.6
"1460029422","1","01","P078",2476.95
"1460029422","1","01","P001",14086.95
"1460029423","1","03","P001",11739.13
"1460029423","1","01","P040",293.47
"1460029423","1","02","P072",1969.23
"1460029423","1","02","P071",921.52
"1460029423","1","02","P076",7417.17
"1460029813","1","01","P044",1711.47
"1460029813","1","02","P001",29508.19
"1460029813","1","04","P001",9836.06
"1460029813","1","06","P058",81.14
"1460029813","1","06","P001",122.95
"1460029813","1","06","P042",1239.34
"1460029813","1","05","P001",1229.5
"1460029814","1","02","P042",354.09
"1460029814","1","03","P001",6393.44
"1460029814","1","04","P040",1868.85
"1460029814","1","04","P042",1327.86
"1460029814","1","01","P051",983.6
"1460029815","1","04","P072",321.63
"1460029815","1","04","P071",4470.49
"1460029815","1","03","P001",6393.44
"1460029815","1","02","P046",1327.86
"1460029815","1","04","P053",4918.03
"1460029816","1","05","P042",826.22
"1460029816","1","02","P001",11803.27
"1460029816","1","05","P067",147.54
"1460029816","1","04","P042",708.19
"1460029816","1","03","P009",737.7
"1460029816","1","03","P001",15344.26
"1460029817","1","01","P001",10622.95
"1460029817","1","03","P042",302.45
"1460029817","1","03","P067",59.01
"1460029817","1","04","P042",258.19
"1460029818","1","03","P042",295.08
"1460029818","1","01","P078",5.9
"1460029818","1","06","P042",442.62
"1460029818","1","04","P042",368.85
"1460029818","1","03","P001",147.54
"1460029818","1","01","P001",1967.21
"1460029818","1","01","P022",6147.54
"1460029818","1","03","P022",339.34
"1460029818","1","02","P042",590.16
"1460029907","1","01","P079",316.95
"1460029907","1","01","P041",1830.32
"1460029907","1","01","P078",410.86
"1460029907","3","02","P053",146.73
"1460029907","3","02","P042",1467.39
"1460029907","3","02","P040",1760.86
"1460029907","1","01","P052",195.65
"1460029907","1","02","P041",1830.32
"1460029907","1","02","P043",342.39
"1460029907","2","01","P001",20347.82
"1460029907","2","01","P009",1222.82
"1460029907","3","01","P001",18195.65
"1460029907","1","01","P042",273.91
"1460029907","3","01","P009",1222.82
"1460029907","1","01","P001",4695.65
"1460029907","2","01","P078",780.65
"1460029908","1","02","P001",342.39
"1460029908","1","01","P001",18342.39
"1460029908","1","02","P042",464.67
"1460029908","1","03","P040",48.91
"1460029908","1","03","P042",254.34
"1460029909","1","02","P053",244.56
"1460029909","1","01","P072",1825.43
"1460029909","1","02","P001",11739.13
"1460029909","1","03","P022",3423.91
"1460029909","1","01","P042",293.47
"1460029909","1","01","P040",2836.95
"1460029909","1","04","P042",224.99
"1460029910","1","02","P040",293.47
"1460029910","1","03","P053",195.65
"1460029910","1","03","P022",4793.47
"1460029910","1","03","P001",880.43
"1460029910","1","02","P042",929.34
"1460029910","1","01","P044",1076.08
"1460029910","1","01","P040",244.56
"1460029910","1","01","P022",1076.08
"1460029910","1","01","P001",293.47
"1460029911","1","01","P014",7043.47
"1460029911","1","01","P021",669.13
"1460029911","1","02","P002",870.65
"1460029911","1","04","P042",1173.91
"1460029911","1","04","P001",195.65
"1460029911","1","03","P001",929.34
"1460029911","1","01","P001",929.34
"1460029911","1","03","P014",7043.47
"1460029911","1","02","P042",195.65
"1460029912","1","01","P078",7797.71
"1460029912","1","01","P001",28173.91
"1460029912","1","01","P009",1271.73
"1460029912","1","03","P001",9538.04
"1460035001","1","02","P041",4402.17
"1460035001","1","03","P040",97.82
"1460035001","1","01","P032",7043.47
"1460035001","1","03","P073",440.21
"1460035001","1","01","P077",80.21
"1460035001","1","02","P069",2474.99
"1460035001","1","01","P071",44.02
"1460035001","1","01","P040",6114.13
"1460035002","1","03","P009",538.04
"1460035002","1","03","P014",3521.73
"1460035002","1","02","P001",3521.73
"1460035002","1","03","P001",15006.52
"1460035002","1","03","P008",195.65
"1460035002","1","01","P069",3850.43
"1460035002","1","01","P077",9244.56
"1460035003","1","01","P040",7043.47
"1460035003","1","02","P001",10173.91
"1460035004","1","01","P041",11739.13
"1460035005","1","01","P070",20788.04
"1460035006","1","01","P004",195.65
"1460035006","1","01","P003",293.47
"1460035006","1","01","P001",15554.34
"1460035219","1","02","P009",745.85
"1460035219","1","02","P008",994.47
"1460035219","1","01","P001",15513.81
"1460035219","1","02","P001",15513.81
"1460035220","1","01","P044",1864.64
"1460035220","1","03","P063",497.23
"1460035220","1","01","P024",8353.59
"1460035220","1","01","P032",17900.55
"1460035220","1","01","P023",23867.4
"1460035221","1","01","P041",23867.4
"1460035221","1","03","P009",646.4
"1460035221","1","03","P008",348.06
"1460035221","1","03","P001",16806.62
"1460035221","1","02","P009",745.85
"1460035221","1","02","P001",19392.26
"1460035221","1","01","P001",6464.08
"1460035222","1","01","P009",2113.25
"1460035222","1","01","P001",15215.46
"1460035222","1","05","P067",1790.05
"1460035222","1","03","P001",3232.04
"1460035222","1","04","P001",1790.05
"1460035223","1","02","P072",906.96
"1460035223","1","01","P001",3580.11
"1460035224","1","01","P044",1864.64
"1460035224","1","01","P023",2983.42
"1460035224","1","03","P007",497.23
"1460035224","1","03","P001",20883.97
"1460035224","1","02","P040",4475.13
"1460035224","1","02","P044",1864.64
"1460035224","1","03","P009",994.47
"1460035607","1","04","P001",11803.27
"1460035607","1","03","P001",9196.72
"1460035607","1","07","P001",2360.65
"1460035607","1","01","P009",983.6
"1460035607","1","01","P008",4180.32
"1460035607","1","05","P022",334.42
"1460035607","1","05","P063",393.44
"1460035607","1","02","P022",122.95
"1460035607","1","07","P049",9.83
"1460035607","1","01","P001",26557.37
"1460035608","1","01","P012",65081.31
"1460035608","1","02","P032",6491.8
"1460035608","1","02","P044",1711.47
"1460035609","1","02","P070",839.01
"1460035609","1","01","P051",6147.54
"1460035609","1","01","P001",23016.39
"1460035609","1","01","P009",442.62
"1460035611","1","01","P044",1711.47
"1460035611","1","01","P040",491.8
"1460035612","1","02","P070",591.63
"1460035612","1","02","P049",49.18
"1460035612","1","02","P042",1401.63
"1460035612","1","01","P022",2459.01
"1460035612","1","01","P044",1711.47
"1460035713","1","01","P001",14163.93
"1460035713","1","03","P040",147.54
"1460035713","1","02","P042",413.11
"1460035714","1","01","P040",2065.57
"1460035714","1","01","P044",1711.47
"1460035715","1","01","P032",5901.63
"1460035715","1","03","P008",5409.83
"1460035715","1","03","P001",21245.9
"1460035715","1","02","P021",20.65
"1460035715","1","02","P016",368.85
"1460035715","1","03","P009",1229.5
"1460035715","1","02","P014",5901.63
"1460035715","1","02","P001",7672.13
"1460035716","1","03","P040",98.36
"1460035716","1","02","P063",540.98
"1460035716","1","02","P001",6885.24
"1460035716","1","03","P067",113.11
"1460035716","1","01","P001",983.6
"1460035717","2","01","P001",20065.57
"1460035717","2","01","P008",4180.32
"1460035717","2","02","P063",122.95
"1460035717","2","01","P009",737.7
"1460035717","2","02","P001",2459.01
"1460035717","1","02","P032",14754.09
"1460035718","1","06","P040",73.77
"1460035718","1","05","P001",10622.95
"1460035718","1","04","P001",14163.93
"1460035718","1","03","P009",245.9
"1460035718","1","02","P041",442.62
"1460035718","1","01","P041",442.62
"1460035718","1","03","P001",14163.93
"1460035718","1","06","P049",44.26
"1460170307","1","01","P032",17608.69
"1460170308","1","01","P044",1702.17
"1460170308","1","01","P041",38641.3
"1460170309","1","02","P044",1614.13
"1460170309","1","01","P044",1614.13
"1460170309","1","02","P040",1467.39
"1460170309","1","01","P041",5869.56
"1460170310","1","02","P042",1394.02
"1460170310","1","02","P040",2543.47
"1460170310","1","01","P001",2543.47
"1460170310","1","03","P001",1526.08
"1460170311","1","01","P032",10271.73
"1460170311","1","04","P022",538.04
"1460170311","1","04","P009",489.13
"1460170311","1","04","P001",17975.54
"1460170312","1","02","P001",22255.43
"1460170312","1","01","P009",146.73
"1460170312","1","01","P002",8902.17
"1460170312","1","01","P001",16532.6
"1460170312","1","02","P009",684.78
"1460170501","1","01","P044",1687.49
"1460170501","1","02","P044",1687.49
"1460170501","1","02","P040",2934.78
"1460170502","1","02","P044",1614.13
"1460170502","1","02","P041",2347.82
"1460170502","1","01","P040",2641.3
"1460170503","1","02","P041",1907.6
"1460170503","1","01","P044",1540.76
"1460170504","1","01","P041",978.26
"1460170504","1","01","P001",13989.13
"1460170505","1","02","P040",1760.86
"1460170505","1","02","P009",342.39
"1460170505","1","02","P001",20983.69
"1460170505","1","01","P040",2836.95
"1460170505","1","01","P070",24945.65
"1460170505","1","02","P053",4891.3
"1460170819","1","03","P001",22377.04
"1460170819","1","01","P002",17901.63
"1460170819","1","01","P008",295.08
"1460170819","1","01","P009",295.08
"1460170820","1","01","P051",737.7
"1460170820","1","01","P041",2950.81
"1460170820","1","01","P040",1475.4
"1460170821","1","03","P001",15737.7
"1460170821","1","01","P043",3442.62
"1460170821","1","01","P001",5901.63
"1460170821","1","02","P012",2769.34
"1460170821","1","03","P004",1327.86
"1460170822","1","01","P040",2459.01
"1460170822","1","01","P051",491.8
"1460170822","1","01","P044",1711.47
"1460170824","1","01","P014",8311.47
"1460170824","1","01","P001",10868.85
"1460170824","1","01","P046",1991.8
"1460170824","1","04","P048",317.21
"1460170824","1","05","P048",317.21
"1460170824","1","03","P001",895.08
"1460170914","1","01","P001",13989.13
"1460170914","1","01","P009",489.13
"1460170914","1","02","P042",1408.69
"1460170914","1","03","P001",9538.04
"1460170914","1","03","P009",73.36
"1460170914","1","04","P042",528.26
"1460170914","1","05","P042",293.47
"1460170915","1","01","P001",19076.08
"1460170915","1","02","P042",1320.65
"1460170915","1","03","P038",2201.08
"1460170915","1","04","P042",542.93
"1460170915","1","05","P042",322.82
"1460170916","1","05","P001",17608.69
"1460170916","1","01","P001",9782.6
"1460170916","1","02","P001",2934.78
"1460170916","1","02","P042",1247.28
"1460170916","1","03","P001",11739.13
"1460170916","1","03","P009",489.13
"1460170916","1","04","P001",11152.17
"1460170916","1","06","P001",2152.17
"1460170917","1","03","P001",12717.39
"1460170917","1","01","P042",410.86
"1460170917","1","05","P001",11836.95
"1460170918","1","03","P001",5869.56
"1460170918","1","01","P009",244.56
"1460170918","1","01","P001",11739.13
"1460170918","1","04","P001",2934.78
"1460185007","1","03","P001",17608.69
"1460185007","1","01","P009",1467.39
"1460185007","1","01","P001",22891.3
"1460185008","1","01","P001",12717.39
"1460185008","2","01","P001",15260.86
"1460185008","2","01","P003",7043.47
"1460185008","2","01","P009",1711.95
"1460185008","1","02","P001",2445.65
"1460185008","1","02","P007",513.58
"1460185008","2","01","P008",1956.52
"1460185009","1","01","P002",20690.21
"1460185009","1","03","P001",7043.47
"1460185009","1","03","P003",586.95
"1460185010","1","01","P040",1907.6
"1460185010","1","02","P044",1760.86
"1460185011","1","02","P044",1760.86
"1460185011","1","02","P040",1760.86
"1460185011","1","01","P044",1760.86
"1460185012","1","02","P001",14086.95
"1460185012","1","02","P009",195.65
"1460185012","2","01","P070",12570.65
"1460185401","1","01","P001",22695.65
"1460185402","1","02","P040",293.47
"1460185402","1","02","P042",968.47
"1460185402","1","02","P063",97.82
"1460185402","1","02","P004",293.47
"1460185402","1","01","P001",17804.34
"1460185402","1","02","P001",2641.3
"1460185402","1","01","P009",489.13
"1460185402","1","01","P040",489.13
"1460185402","1","01","P042",425.54
"1460185402","1","01","P051",2934.78
"1460185403","1","01","P068",11382.06
"1460185404","1","01","P001",2054.34
"1460185405","1","01","P001",12228.26
"1460185405","1","01","P044",1702.17
"1460185406","1","03","P004",293.47
"1460185406","1","03","P006",293.47
"1460185406","1","03","P036",782.6
"1460185406","1","03","P040",3913.04
"1460185406","1","04","P001",1663.04
"1460185406","1","01","P009",489.13
"1460185406","1","05","P033",5869.56
"1460185406","1","05","P042",601.63
"1460185406","1","01","P001",9391.3
"1460185406","1","03","P001",11699.99
"1460185406","1","04","P006",29.34
"1460185613","1","01","P044",2163.93
"1460185614","1","01","P042",1401.63
"1460185614","1","01","P040",13278.68
"1460185614","1","01","P004",98.36
"1460185614","1","01","P003",314.75
"1460185614","1","02","P002",393.44
"1460185614","1","01","P001",983.6
"1460185614","1","02","P001",17704.91
"1460185614","1","03","P037",1844.26
"1460185615","1","01","P044",1711.47
"1460185615","1","02","P042",1711.47
"1460185615","1","03","P001",11543.6
"1460185615","1","03","P004",480.98
"1460185615","1","03","P006",65.4
"1460185615","1","03","P009",909.83
"1460185615","1","03","P008",3688.52
"1460185616","1","01","P070",5459.01
"1460185616","1","03","P001",2655.73
"1460185616","1","01","P040",2950.81
"1460185616","1","02","P001",5901.63
"1460185617","1","01","P001",11803.27
"1460185617","1","01","P051",4524.59
"1460185617","1","01","P063",1155.73
"1460185618","1","06","P006",983.6
"1460185618","1","06","P008",860.65
"1460185618","1","06","P009",1106.55
"1460185618","1","06","P051",4918.03
"1460185618","1","06","P066",5901.63
"1460185618","1","04","P006",1475.4
"1460185618","1","04","P005",590.16
"1460185618","1","04","P001",13770.49
"1460185618","1","02","P009",737.7
"1460185618","1","02","P008",737.7
"1460185618","1","02","P007",221.31
"1460185618","1","02","P005",196.72
"1460185618","1","02","P001",11508.19
"1460185618","1","06","P001",11803.27
"1460185618","1","04","P008",860.65
"1460185618","1","04","P009",1106.55
"1460185618","1","05","P001",23606.55
"1460185719","1","07","P040",1475.4
"1460185719","1","02","P068",8361.63
"1460185719","1","01","P022",19672.13
"1460185719","1","02","P042",2522.95
"1460185719","1","04","P001",3934.42
"1460185719","1","05","P042",403.27
"1460185719","1","06","P042",516.39
"1460185720","1","01","P042",1386.88
"1460185720","1","01","P063",98.36
"1460185720","1","02","P012",56080.32
"1460185721","1","01","P001",10622.95
"1460185721","1","01","P053",2311.47
"1460185721","1","02","P001",5901.63
"1460185721","1","02","P004",295.08
"1460185721","1","02","P053",1967.21
"1460185723","1","01","P009",614.75
"1460185723","1","02","P001",4131.14
"1460185723","1","02","P014",5311.47
"1460185723","1","01","P001",14754.09
"1460185724","1","01","P001",47213.11
"1460185724","1","02","P001",8852.45
"1460185724","1","02","P063",17.21
"1460185724","1","03","P044",1140.98
"1460185724","1","04","P001",8065.57
"1460185724","1","08","P040",1770.49
"1460185724","1","05","P001",4721.31
"1460185724","1","05","P042",688.52
"1460185724","1","06","P042",1180.32
"1460185724","1","07","P042",737.7
"1460185724","1","04","P009",122.95
"1460190201","1","04","P004",696.13
"1460190201","1","04","P008",124.3
"1460190201","1","04","P009",870.16
"1460190201","1","01","P001",6265.19
"1460190201","1","04","P001",18198.89
"1460190201","1","01","P003",367.95
"1460190201","1","03","P007",1491.71
"1460190201","1","03","P001",15911.6
"1460190201","1","02","P040",895.02
"1460190201","1","02","P001",8015.46
"1460190201","1","01","P005",268.5
"1460190201","1","03","P009",497.23
"1460190202","1","02","P051",2983.42
"1460190202","1","01","P009",745.85
"1460190202","1","01","P007",1243.09
"1460190202","1","02","P070",9656.35
"1460190202","1","01","P001",21480.66
"1460190203","1","01","P001",15513.81
"1460190203","1","01","P008",248.61
"1460190203","1","01","P009",447.51
"1460190204","1","01","P008",497.23
"1460190204","1","01","P007",845.3
"1460190204","1","01","P009",447.51
"1460190204","1","01","P004",845.3
"1460190204","1","02","P044",1730.38
"1460190204","1","01","P001",16806.62
"1460190205","1","03","P008",497.23
"1460190205","1","04","P001",1790.05
"1460190205","1","04","P009",74.58
"1460190205","1","04","P063",994.47
"1460190205","1","03","P036",1342.54
"1460190205","1","03","P001",17900.55
"1460190205","1","01","P001",19392.26
"1460190205","1","01","P009",372.92
"1460190205","1","02","P001",12530.38
"1460190205","1","02","P004",596.68
"1460190205","1","02","P006",298.34
"1460190205","1","02","P009",447.51
"1460190206","1","01","P022",3505.52
"1460190206","1","01","P040",1591.16
"1460190313","1","02","P009",611.41
"1460190313","1","02","P008",733.69
"1460190313","1","02","P005",352.17
"1460190313","1","02","P004",5086.95
"1460190313","1","02","P001",18489.13
"1460190313","1","01","P001",23111.41
"1460190314","1","02","P001",9244.56
"1460190314","1","04","P040",342.39
"1460190314","1","01","P051",733.69
"1460190314","1","01","P009",244.56
"1460190314","1","01","P008",244.56
"1460190314","1","01","P007",293.47
"1460190314","1","01","P006",171.19
"1460190314","1","01","P001",14527.17
"1460190315","1","01","P004",1467.39
"1460190315","1","01","P009",1222.82
"1460190315","1","01","P008",489.13
"1460190315","1","01","P007",1467.39
"1460190315","1","01","P001",32282.6
"1460190316","1","01","P001",18782.6
"1460190316","1","01","P009",366.84
"1460190316","1","01","P008",195.65
"1460190317","1","01","P009",733.69
"1460190317","1","01","P001",17168.47
"1460190318","1","01","P001",7239.13
"1460190507","1","03","P007",4891.3
"1460190507","1","03","P008",5135.86
"1460190507","1","03","P009",7826.08
"1460190507","1","04","P001",16141.3
"1460190507","1","04","P008",4157.6
"1460190507","1","04","P009",2655.97
"1460190507","1","01","P001",14673.91
"1460190507","1","01","P005",978.26
"1460190507","1","01","P007",1222.82
"1460190507","1","01","P009",3913.04
"1460190507","1","02","P040",978.26
"1460190507","1","03","P001",38152.17
"1460190507","1","04","P036",5869.56
"1460190507","1","03","P006",5869.56
"1460190508","1","02","P042",1452.71
"1460190508","1","03","P001",14184.78
"1460190508","1","03","P009",855.97
"1460190508","1","03","P036",293.47
"1460190508","1","01","P001",18782.6
"1460190508","1","01","P004",586.95
"1460190508","1","01","P007",391.3
"1460190508","1","01","P008",391.3
"1460190508","1","01","P009",391.3
"1460190508","1","02","P070",14118.26
"1460190509","1","03","P040",48.91
"1460190509","1","01","P009",733.69
"1460190509","1","01","P001",17608.69
"1460190509","1","01","P005",1760.86
"1460190509","1","01","P007",1467.39
"1460190509","1","01","P008",366.84
"1460190510","1","02","P001",10809.78
"1460190510","1","03","P001",2861.41
"1460190510","1","01","P051",978.26
"1460190510","1","01","P036",1467.39
"1460190510","1","01","P022",5869.56
"1460190511","1","02","P006",195.65
"1460190511","1","01","P001",17608.69
"1460190511","1","02","P009",317.93
"1460190511","1","03","P001",21032.6
"1460190511","1","03","P004",4695.65
"1460190511","1","03","P036",489.13
"1460190511","1","03","P040",7630.43
"1460190511","1","04","P040",7043.47
"1460190511","1","02","P008",733.69
"1460190511","1","01","P007",489.13
"1460190511","1","01","P008",2567.93
"1460190511","1","01","P009",1663.04
"1460190511","1","02","P001",15794.99
"1460190919","1","01","P001",16434.78
"1460190919","1","01","P009",635.86
"1460190920","1","01","P009",831.52
"1460190920","1","01","P003",391.3
"1460190920","1","02","P001",7121.73
"1460190920","1","01","P004",195.65
"1460190920","1","01","P001",20543.47
"1460190921","1","01","P004",733.69
"1460190921","1","01","P008",489.13
"1460190921","1","01","P001",23478.26
"1460190921","1","01","P009",489.13
"1460190921","1","02","P001",9391.3
"1460190922","1","02","P001",26413.04
"1460190922","1","01","P001",29347.82
"1460190922","1","02","P009",2934.78
"1460190923","1","01","P001",29347.82
"1460190923","1","02","P001",16434.78
"1460190924","1","01","P044",1702.17
"1460190924","1","02","P009",733.69
"1460190924","1","02","P008",1222.82
"1460190924","1","02","P001",17608.69
"1460198013","1","01","P044",1687.49
"1460198013","1","01","P040",8804.34
"1460198014","1","01","P012",13651.63
"1460198014","1","01","P033",70434.78
"1460198016","1","02","P001",19076.08
"1460198016","1","01","P041",1858.69
"1460198016","1","02","P009",122.28
"1460198016","1","02","P041",440.21
"1460198016","1","01","P040",5869.56
"1460198017","1","02","P012",17217.39
"1460198017","1","01","P043",146.73
"1460198017","1","03","P069",23538.42
"1460198017","1","04","P072",25594.23
"1460198017","1","02","P014",2934.78
"1460198017","1","02","P021",2347.82
"1460198017","1","02","P043",48.91
"1460198017","1","03","P014",17608.69
"1460198017","1","03","P016",1467.39
"1460198017","1","01","P033",44608.69
"1460198407","1","02","P040",8804.34
"1460198408","1","01","P009",2445.65
"1460198408","1","03","P001",17608.69
"1460198408","1","01","P007",978.26
"1460198408","1","01","P001",29347.82
"1460198409","1","01","P044",1614.13
"1460198410","1","01","P041",14673.91
"1460198410","1","01","P040",5869.56
"1460198410","1","01","P044",1614.13
"1460198411","1","01","P068",4847.28
"1460198412","1","02","P022",9538.04
"1460198412","1","02","P001",7630.43
"1460198412","1","03","P009",122.28
"1460198412","1","03","P001",7630.43
"1460198412","1","02","P062",391.3
"1460198412","1","01","P040",2054.34
"1460198619","1","01","P012",49157.7
"1460198619","1","01","P048",4426.22
"1460198619","1","01","P022",1475.4
"1460198619","1","01","P023",2459.01
"1460198619","1","01","P040",4918.03
"1460198619","1","01","P061",29508.19
"1460198619","1","01","P053",147540.98
"1460198619","1","01","P051",14754.09
"1460198619","1","01","P043",2950.81
"1460198619","1","01","P041",6393.44
"1460198621","1","01","P001",5488.52
"1460198621","1","01","P014",6393.44
"1460198622","1","01","P041",33848.85
"1460198623","1","01","P012",65855.4
"1460198801","1","03","P051",1475.4
"1460198801","1","02","P032",27147.54
"1460198801","1","03","P001",9836.06
"1460198801","1","03","P022",21639.34
"1460198801","1","02","P071",306.88
"1460198803","1","03","P063",491.8
"1460198803","1","02","P053",196.72
"1460198803","1","02","P041",934.42
"1460198803","1","02","P022",12295.08
"1460198803","1","02","P001",442.62
"1460198803","1","01","P041",32459.01
"1460198805","1","02","P009",737.7
"1460198805","1","02","P003",540.98
"1460198805","1","02","P001",3196.72
"1460198805","1","01","P040",295.08
"1460198805","1","02","P021",885.24
"1460198805","1","01","P044",1622.95
