"folioviv","foliohog","numren","id_trabajo","pres_2","pres_3","pres_4"
"1409667220","1","02","1","","03",""
"1409667220","1","03","1","02","03","04"
"1409667221","1","01","1","02","03","04"
"1409667221","1","02","1","02","03",""
"1409667609","1","01","1","02","03","04"
"1409667609","1","02","1","","",""
"1409667609","1","03","1","02","03","04"
"1409667609","1","04","1","","",""
"1409667610","1","01","1","","",""
"1409667713","1","02","1","02","03",""
"1409667713","1","04","1","","",""
"1409667714","1","01","1","","",""
"1409667714","1","02","1","","",""
"1409667715","1","01","1","","",""
"1409667715","1","02","1","02","03",""
"1409667715","1","02","2","","",""
"1409667715","1","03","1","02","",""
"1409667715","1","03","2","","",""
"1409667715","1","05","1","","",""
"1409667717","1","01","1","","",""
"1409667717","1","02","1","","",""
"1409667718","1","01","1","02","03",""
"1409667718","1","02","1","02","03",""
"1409667718","1","03","1","","",""
"1409667718","1","03","2","","",""
"1409712013","1","01","1","","",""
"1409712013","1","01","2","02","",""
"1409712014","1","01","1","","",""
"1409712014","1","02","1","","",""
"1409712014","1","02","2","","",""
"1409712014","1","03","1","02","",""
"1409712015","1","01","1","","",""
"1409712015","1","01","2","","",""
"1409712015","1","02","1","","",""
"1409712016","1","01","1","","",""
"1409712017","1","01","1","","",""
"1409712017","1","01","2","","",""
"1409712017","1","02","1","","",""
"1409712017","1","03","1","","",""
"1409712018","1","01","1","02","",""
"1409712018","1","02","1","","",""
"1409712018","1","03","1","02","03","04"
"1409712018","1","04","1","","",""
"1409712018","1","04","2","","",""
"1409712018","1","05","1","","",""
"1409712407","1","01","1","","",""
"1409712407","1","02","1","02","03",""
"1409712410","1","02","1","","",""
"1409712412","1","02","1","02","03",""
"1409712621","1","01","1","","",""
"1409712621","1","02","1","02","03",""
"1409712802","1","02","1","02","03",""
"1409712803","1","01","1","02","03","04"
"1409712805","1","01","1","","",""
"1409712806","1","01","1","02","03",""
"1409713207","1","01","1","","",""
"1409713208","1","01","1","","",""
"1409713208","1","03","1","","",""
"1409713209","1","01","1","","",""
"1409713210","1","01","1","02","03",""
"1409713210","1","02","1","","",""
"1409713210","1","03","1","02","03",""
"1409713211","1","01","1","","",""
"1409713211","1","02","1","","",""
"1409713211","1","03","1","","",""
"1409713211","1","04","1","","",""
"1409713212","1","01","1","02","03",""
"1409713212","1","03","1","02","",""
"1409713212","1","04","1","","",""
"1409713319","1","01","1","","03",""
"1409713319","1","02","1","02","03",""
"1409713319","1","02","2","","",""
"1409713320","1","01","1","02","03",""
"1409713320","1","02","1","02","03",""
"1409713324","1","01","1","","",""
"1409713513","1","01","1","","",""
"1409713513","1","03","1","02","",""
"1409713513","1","04","1","","",""
"1409713513","1","04","2","","",""
"1409713514","1","01","1","02","03",""
"1409713514","1","03","1","02","03","04"
"1409713514","1","04","1","02","03",""
"1409713514","1","05","1","02","03",""
"1409713517","1","01","1","02","03","04"
"1409713517","1","02","1","","",""
"1409713517","1","04","1","","",""
"1409713704","1","01","1","02","03",""
"1409713704","1","02","1","02","03",""
"1409713706","1","01","1","02","03",""
"1410046213","1","01","1","","",""
"1410046213","1","02","1","02","03","04"
"1410046214","1","01","1","","",""
"1410046214","1","03","1","02","03","04"
"1410046216","1","01","1","02","03","04"
"1410046216","1","03","1","02","03",""
"1410046216","1","04","1","","",""
"1410046217","1","01","1","","",""
"1410046217","1","01","2","","",""
"1410046218","1","01","1","02","",""
"1410046218","1","03","1","02","",""
"1410046519","1","03","1","02","03",""
"1410046519","1","04","1","02","03",""
"1410046520","1","01","1","02","03",""
"1410046520","1","02","1","02","03",""
"1410046520","1","02","2","","",""
"1410046522","1","03","1","02","",""
"1410046523","1","03","1","","",""
"1410046523","1","04","1","02","03",""
"1410046524","1","01","1","","",""
"1410046524","1","02","1","","",""
"1410046602","1","01","1","","",""
"1410046602","1","02","1","","",""
"1410046603","1","04","1","02","03",""
"1410046606","1","02","1","","",""
"1410046606","1","03","1","02","03",""
"1410046707","1","01","1","","",""
"1410046707","1","01","2","","",""
"1410046709","1","01","1","","",""
"1410046709","1","02","1","02","03",""
"1410046710","1","01","1","","",""
"1410046710","1","02","1","","",""
"1410046710","1","03","1","","",""
"1410046710","1","06","1","02","",""
"1410046710","1","07","1","","",""
"1410046712","1","01","1","","",""
"1410046712","1","01","2","","",""
"1410046712","1","02","1","","",""
"1410082301","1","01","1","","03",""
"1410082301","1","02","1","02","",""
"1410082301","1","03","1","02","",""
"1410082303","1","01","1","","",""
"1410082304","1","03","1","","",""
"1410082304","1","04","1","","",""
"1410082305","1","01","1","","03",""
"1410082305","1","01","2","","",""
"1410082305","1","02","1","02","03","04"
"1410082419","1","02","1","","",""
"1410082419","1","02","2","","",""
"1410082420","1","03","1","","",""
"1410082420","1","04","1","","",""
"1410082420","1","05","1","","",""
"1410082420","1","06","1","","",""
"1410082421","1","01","1","02","03",""
"1410082421","1","02","1","","",""
"1410082421","1","03","1","","",""
"1410082423","1","01","1","02","",""
"1410082423","1","01","2","02","",""
"1410082423","1","02","1","02","",""
"1410082423","1","05","1","02","03",""
"1410082424","1","01","1","02","",""
"1410082424","1","03","1","02","",""
"1410082424","2","01","1","02","",""
"1410082424","2","02","1","","",""
"1410082813","2","01","1","","",""
"1410082814","1","01","1","02","03","04"
"1410082814","1","01","2","","",""
"1410082814","1","03","1","","",""
"1410082815","1","01","1","","",""
"1410082815","1","02","1","02","03",""
"1410082816","1","01","1","02","03","04"
"1410082816","1","02","1","02","03","04"
"1410082818","1","02","1","02","03","04"
"1410082818","1","02","2","02","",""
"1410082818","1","03","1","","",""
"1410082818","1","04","1","","",""
"1410082818","1","05","1","","",""
"1410082907","1","02","1","","",""
"1410082907","1","03","1","02","03",""
"1410082907","1","05","1","02","03","04"
"1410082907","1","07","1","02","03","04"
"1410082907","1","08","1","02","03","04"
"1410082908","1","01","1","","",""
"1410082909","1","01","1","","",""
"1410082909","1","01","2","","",""
"1410082909","1","02","1","","",""
"1410082910","1","01","1","","",""
"1410082910","1","02","1","","",""
"1410082910","2","01","1","","",""
"1410082910","2","02","1","","",""
"1410082911","1","01","1","","",""
"1410082912","1","01","1","","",""
"1410082912","1","01","2","","",""
"1410082912","1","02","1","","",""
"1410082912","1","03","1","02","",""
"1410082912","1","04","1","","",""
"1410082912","1","05","1","","",""
"1410082912","1","06","1","","",""
"1410116001","1","01","1","02","03",""
"1410116003","1","01","1","","",""
"1410116003","1","02","1","","",""
"1410116006","1","01","1","02","03",""
"1410116006","1","02","1","02","03",""
"1410116219","1","01","1","","",""
"1410116219","1","02","1","02","03",""
"1410116221","1","01","1","02","03",""
"1410116221","1","02","1","02","03",""
"1410116222","1","01","1","02","03",""
"1410116223","1","01","1","02","03",""
"1410116224","1","01","1","02","03","04"
"1410116224","1","02","1","","",""
"1410116224","1","03","1","02","03","04"
"1410116224","1","03","2","","",""
"1410116608","1","01","1","","",""
"1410116608","1","02","1","","",""
"1410116608","1","03","1","","",""
"1410116610","1","01","1","02","03","04"
"1410116610","1","02","1","","",""
"1410116610","1","03","1","02","03","04"
"1410116611","1","01","1","02","03",""
"1410116611","1","02","1","02","03",""
"1410116612","1","01","1","02","03","04"
"1410116713","1","01","1","02","03",""
"1410116715","1","03","1","","",""
"1410116718","1","01","1","","",""
"1410116718","1","04","1","02","03","04"
"1410123019","1","01","1","","",""
"1410123020","1","01","1","02","03",""
"1410123020","1","02","1","02","03","04"
"1410123021","1","01","1","02","03",""
"1410123021","1","02","1","","",""
"1410123024","1","02","1","02","03",""
"1410123024","1","03","1","02","03","04"
"1410123024","1","04","1","","",""
"1410123024","1","05","1","02","03",""
"1410123414","1","01","1","02","03",""
"1410123415","1","01","1","02","03","04"
"1410123415","1","02","1","02","03","04"
"1410123416","1","01","1","02","03","04"
"1410123418","1","01","1","02","03","04"
"1410123807","1","01","1","","",""
"1410123807","1","02","1","","",""
"1410123807","1","03","1","","",""
"1410123808","1","01","1","02","03","04"
"1410123808","1","02","1","02","03","04"
"1410123809","1","01","1","","",""
"1410123809","1","02","1","","",""
"1410123809","1","03","1","","",""
"1410123809","1","05","1","","",""
"1410123811","1","01","1","","",""
"1410123811","1","02","1","02","03","04"
"1410123811","1","03","1","02","03","04"
"1410123901","1","01","1","","",""
"1410123901","1","01","2","","",""
"1410123902","1","01","1","02","03","04"
"1410123903","1","01","1","","",""
"1410123903","1","02","1","02","03",""
"1410123903","1","03","1","02","03",""
"1410123904","1","01","1","02","03",""
"1410123905","1","01","1","","",""
"1410123906","1","01","1","","",""
"1410123906","1","02","1","","",""
"1410816601","1","01","1","02","03",""
"1410816601","1","03","1","02","03",""
"1410816603","1","01","1","02","",""
"1410816603","1","02","1","02","",""
"1410816603","2","01","1","02","03","04"
"1410816604","1","01","1","02","03","04"
"1410816605","1","02","1","","",""
"1410816605","1","03","1","","",""
"1410816606","1","01","1","02","",""
"1410816606","1","01","2","","",""
"1410816606","1","02","1","","",""
"1410816606","1","03","1","","",""
"1410898701","1","01","1","02","03","04"
"1410898702","1","01","1","02","03",""
"1410898702","1","02","1","","",""
"1410898702","2","01","1","02","03","04"
"1410898703","1","01","1","","",""
"1410898705","1","01","1","02","03",""
"1410898706","1","01","1","02","03","04"
"1411040201","1","01","1","02","",""
"1411040201","1","02","1","02","03",""
"1411040203","1","01","1","","",""
"1411040203","1","03","1","02","03",""
"1411040204","1","01","1","02","03",""
"1411040205","1","01","1","","",""
"1411040205","1","03","1","02","",""
"1411040205","1","04","1","02","",""
"1411040206","1","01","1","02","03","04"
"1411040206","1","02","1","","",""
"1411040206","1","04","1","","",""
"1411101008","1","01","1","","",""
"1411101010","1","01","1","","",""
"1411101010","1","03","1","","",""
"1411101010","1","04","1","","",""
"1411101010","1","05","1","","",""
"1411101011","1","01","1","02","03",""
"1411101011","1","01","2","","",""
"1411101011","1","02","1","02","03",""
"1411101012","1","01","1","","",""
"1411101012","1","02","1","","",""
"1411101012","1","03","1","02","03",""
"1411101012","1","03","2","","",""
"1411101012","1","04","1","02","03",""
"1411101012","1","04","2","","",""
"1411101012","1","05","1","","",""
"1411101012","1","05","2","","",""
"1411101402","1","01","1","02","03","04"
"1411101402","1","02","1","02","03",""
"1411101402","1","02","2","","",""
"1411101406","1","01","1","","",""
"1411101406","1","02","1","","",""
"1411101613","1","01","1","02","03",""
"1411101613","1","01","2","","",""
"1411101613","1","02","1","02","03","04"
"1411101613","1","02","2","","",""
"1411101613","1","03","1","02","",""
"1411101613","1","03","2","","",""
"1411101613","1","04","1","","",""
"1411101615","1","01","1","02","03",""
"1411101615","1","02","1","","",""
"1411101617","1","01","1","","",""
"1411101719","1","01","1","02","03","04"
"1411101719","1","02","1","","",""
"1411101722","1","01","1","","",""
"1411101722","1","02","1","02","",""
"1411101722","1","03","1","","",""
"1411101723","1","01","1","02","03",""
"1411101723","1","03","1","02","03",""
"1411101723","1","04","1","02","",""
"1411101724","1","01","1","02","03","04"
"1411101724","1","01","2","","",""
"1411101724","1","02","1","02","03",""
"1411101724","1","03","1","02","03",""
"1411101724","1","04","1","","",""
"1411101724","1","05","1","","",""
"1411142201","1","01","1","","",""
"1411142201","1","01","2","","",""
"1411142201","1","02","1","","",""
"1411142201","1","03","1","","",""
"1411142201","1","03","2","","",""
"1411142202","1","01","1","02","03","04"
"1411142202","1","03","1","","",""
"1411142202","1","03","2","","",""
"1411142202","1","04","1","","",""
"1411142202","1","05","1","","",""
"1411142202","1","06","1","","",""
"1411142203","1","04","1","","",""
"1411142205","1","01","1","02","03","04"
"1411142313","1","01","1","02","",""
"1411142313","1","02","1","","",""
"1411142318","1","01","1","","",""
"1411142509","1","01","1","02","",""
"1411142509","1","01","2","","",""
"1411142509","1","02","1","02","03","04"
"1411142512","1","01","1","02","03",""
"1411142512","1","02","1","02","03",""
"1411142919","1","04","1","02","03",""
"1411142919","1","04","2","","",""
"1411142922","1","01","1","02","03",""
"1411142922","1","01","2","","",""
"1411142923","1","03","1","02","",""
"1411142923","1","04","1","02","03",""
"1411142923","1","04","2","","",""
"1411142924","1","01","1","","",""
"1411142924","1","03","1","","",""
"1411173308","1","01","1","02","03","04"
"1411173309","1","01","1","02","03","04"
"1411173309","1","02","1","","",""
"1411173309","1","03","1","02","03",""
"1411173309","1","04","1","","",""
"1411173310","1","01","1","02","03","04"
"1411173310","1","02","1","","",""
"1411173310","1","02","2","","",""
"1411173310","1","03","1","","",""
"1411173311","1","01","1","","",""
"1411173311","1","02","1","","",""
"1411173501","1","01","1","02","03",""
"1411173501","1","02","1","","",""
"1411173503","1","02","1","","",""
"1411173504","1","01","1","","",""
"1411173504","1","01","2","","",""
"1411173822","1","01","1","02","03",""
"1411173822","1","02","1","","",""
"1411173823","1","01","1","","",""
"1411173823","1","02","1","","",""
"1411173824","1","01","1","","",""
"1411173824","1","03","1","02","03",""
"1411173824","1","03","2","","",""
"1411173824","1","04","1","","",""
"1411173913","1","01","1","","",""
"1411173914","1","01","1","","",""
"1411173914","1","03","1","","",""
"1411173914","1","06","1","","",""
"1411173915","1","01","1","02","",""
"1411173915","1","03","1","02","03",""
"1411173918","1","01","1","02","03","04"
"1411173918","1","02","1","02","03",""
"1411270011","1","02","1","02","03","04"
"1411270011","1","03","1","02","03",""
"1411270012","1","01","1","02","03",""
"1411270402","1","01","1","","03",""
"1411270402","1","02","1","02","03","04"
"1411270402","1","02","2","02","03","04"
"1411270406","1","01","1","","",""
"1411270614","1","03","1","02","03","04"
"1411270615","1","01","1","02","03","04"
"1411270618","1","02","1","","",""
"1411270618","1","03","1","02","03","04"
"1411270618","1","04","1","02","03",""
"1411270719","1","03","1","02","03","04"
"1411270719","1","04","1","02","03",""
"1411270720","1","03","1","","",""
"1411270720","1","04","1","02","03","04"
"1411270721","1","01","1","02","03","04"
"1411270721","1","02","1","02","03",""
"1411270723","1","01","1","02","03",""
"1411270723","1","02","1","","",""
"1411270724","1","01","1","02","03","04"
"1411280013","1","01","1","02","03",""
"1411280014","1","01","1","02","03",""
"1411280014","1","02","1","02","03","04"
"1411280014","1","03","1","02","03",""
"1411280014","1","04","1","02","03",""
"1411280016","1","01","1","02","03",""
"1411280017","1","01","1","02","03","04"
"1411280017","1","01","2","","",""
"1411280017","1","02","1","","",""
"1411280017","1","03","1","","",""
"1411280017","1","04","1","","",""
"1411280018","1","01","1","02","03","04"
"1411280018","1","02","1","","",""
"1411280018","1","03","1","02","03",""
"1411280408","1","01","1","02","03","04"
"1411280408","1","02","1","02","03","04"
"1411280409","1","01","1","02","","04"
"1411280409","1","02","1","02","03",""
"1411280409","1","02","2","","",""
"1411280411","1","01","1","02","03","04"
"1411280411","1","01","2","","",""
"1411280411","1","02","1","02","03","04"
"1411280411","1","03","1","02","03",""
"1411280411","1","03","2","","",""
"1411280411","1","05","1","","",""
"1411280411","1","06","1","","",""
"1411280412","1","01","1","02","03","04"
"1411280412","1","02","1","02","03","04"
"1411280412","1","03","1","","",""
"1411280620","1","01","1","","",""
"1411280620","1","02","1","","",""
"1411280620","1","06","1","02","03",""
"1411280621","1","01","1","02","",""
"1411280622","1","01","1","02","03","04"
"1411280623","1","01","1","","",""
"1411280623","1","02","1","","",""
"1411280623","1","02","2","","",""
"1411280623","1","03","1","","",""
"1411280623","1","04","1","","",""
"1411280623","1","05","1","","",""
"1411280624","1","01","1","02","03",""
"1411280624","1","02","1","","",""
"1411280624","1","05","1","02","03",""
"1411280624","1","06","1","","",""
"1411280801","1","01","1","","",""
"1411280802","1","01","1","","",""
"1411280802","1","01","2","","",""
"1411280802","1","02","1","","",""
"1411280802","1","02","2","","",""
"1411280803","1","02","1","","",""
"1411280804","1","01","1","","",""
"1411280804","1","04","1","","",""
"1411280804","1","05","1","","",""
"1411280805","1","01","1","02","03","04"
"1411280806","1","01","1","","",""
"1411280806","1","02","1","","",""
"1411280806","1","03","1","02","03","04"
"1411506307","1","01","1","","",""
"1411506307","1","03","1","","",""
"1411506308","1","01","1","02","03",""
"1411506308","1","02","1","","",""
"1411506308","1","03","1","","",""
"1411506309","1","01","1","","",""
"1411506309","1","02","1","","",""
"1411506310","1","01","1","02","03",""
"1411506310","1","02","1","","",""
"1411506311","1","01","1","02","03",""
"1411506312","1","01","1","02","03",""
"1411506312","1","02","1","02","03",""
"1411506501","1","01","1","02","03",""
"1411506501","1","03","1","","",""
"1411506503","1","01","1","02","03",""
"1411506503","1","02","1","02","03",""
"1411506503","1","03","1","02","03",""
"1411506503","1","03","2","","",""
"1411506504","1","01","1","02","03","04"
"1411506504","1","02","1","02","03","04"
"1411506504","1","03","1","02","03",""
"1411506505","1","01","1","02","03",""
"1411506819","1","01","1","02","03",""
"1411506819","1","03","1","","",""
"1411506819","1","04","1","","",""
"1411506820","1","01","1","02","03",""
"1411506820","1","02","1","","",""
"1411506820","1","02","2","","",""
"1411506820","1","03","1","02","",""
"1411506820","1","04","1","02","03",""
"1411506820","1","05","1","02","03",""
"1411506821","1","01","1","02","03",""
"1411506821","1","02","1","","",""
"1411506823","1","01","1","02","",""
"1411506823","1","02","1","","",""
"1411506824","1","01","1","02","03",""
"1411506824","1","02","1","02","03",""
"1411506913","1","01","1","","",""
"1411506913","1","02","1","","",""
"1411506913","1","03","1","","",""
"1411506913","1","04","1","","",""
"1411506914","1","01","1","02","03","04"
"1411506914","1","02","1","","",""
"1411506914","1","03","1","02","03",""
"1411506915","1","01","1","","03","04"
"1411506915","1","02","1","","",""
"1411506915","1","03","1","","",""
"1411506916","1","01","1","02","03",""
"1411506916","1","02","1","02","03",""
"1411506916","1","03","1","02","03",""
"1411506916","1","03","2","","",""
"1411506916","1","04","1","02","03","04"
"1411506916","1","05","1","02","03","04"
"1411653501","1","01","1","","03","04"
"1411653501","1","02","1","","",""
"1411653502","1","01","1","","",""
"1411653502","1","02","1","02","",""
"1411653503","1","01","1","","",""
"1411653504","1","01","1","02","",""
"1411653506","1","01","1","02","03","04"
"1411653506","1","02","1","","",""
"1411658801","1","01","1","","",""
"1411658801","1","02","1","02","",""
"1411658804","1","01","1","","",""
"1411658804","1","02","1","02","03",""
"1411658804","2","01","1","","",""
"1411658804","2","02","1","","",""
"1411658805","1","01","1","02","03","04"
"1411658805","1","03","1","","",""
"1411658805","1","04","1","02","03","04"
"1411658805","1","04","2","","",""
"1411658806","1","01","1","","",""
"1411658806","1","04","1","","",""
"1411658806","1","05","1","","",""
"1411717003","1","01","1","02","03","04"
"1411798301","1","01","1","","",""
"1411798302","1","01","1","02","03","04"
"1411798303","1","01","1","","",""
"1411798303","1","02","1","02","",""
"1411798304","1","01","1","","03",""
"1411798305","1","01","1","","",""
"1411798305","1","02","1","","",""
"1411798305","1","03","1","","",""
"1411798305","1","04","1","","",""
"1411798305","1","05","1","","",""
"1411798305","1","06","1","","",""
"1411798306","1","01","1","02","",""
"1411798306","1","02","1","","",""
"1411798306","1","02","2","","",""
"1411810601","1","01","1","","",""
"1411810601","1","02","1","02","03","04"
"1411810601","1","04","1","02","03",""
"1411810602","1","01","1","02","03","04"
"1411810604","1","01","1","02","03","04"
"1411810604","1","02","1","02","03",""
"1411810604","1","03","1","02","03",""
"1411810606","1","01","1","02","03","04"
"1411810606","1","02","1","","",""
"1412016207","1","01","1","02","03",""
"1412016207","1","02","1","02","03","04"
"1412016208","1","01","1","02","03","04"
"1412016208","1","02","1","02","03","04"
"1412016208","1","03","1","","",""
"1412016208","1","04","1","","",""
"1412016208","1","05","1","","",""
"1412016209","1","01","1","02","",""
"1412016210","1","01","1","02","03",""
"1412016210","1","02","1","02","03",""
"1412016319","1","01","1","02","",""
"1412016319","1","02","1","","",""
"1412016320","1","01","1","","",""
"1412016320","1","02","1","","",""
"1412016321","1","01","1","","",""
"1412016321","1","02","1","02","03","04"
"1412016321","1","02","2","02","03","04"
"1412016321","1","06","1","02","03","04"
"1412016321","1","08","1","","",""
"1412016322","1","01","1","02","03","04"
"1412016323","1","01","1","02","03","04"
"1412016323","1","02","1","","",""
"1412016323","1","03","1","02","",""
"1412016323","1","04","1","02","03",""
"1412016323","1","05","1","02","03",""
"1412016513","1","01","1","","",""
"1412016513","1","02","1","02","03",""
"1412016514","1","02","1","02","03",""
"1412016515","1","01","1","02","03","04"
"1412016515","1","02","1","","",""
"1412016517","1","02","1","","",""
"1412016518","1","01","1","02","03",""
"1412016518","1","02","1","02","03",""
"1412016702","1","01","1","","",""
"1412016702","1","02","1","","",""
"1412016703","1","01","1","02","03","04"
"1412016704","1","01","1","02","03","04"
"1412016705","1","02","1","02","",""
"1412064401","1","01","1","02","03","04"
"1412064401","1","02","1","","",""
"1412064402","1","01","1","02","03",""
"1412064402","1","03","1","","",""
"1412064402","1","03","2","","",""
"1412064402","1","04","1","02","03",""
"1412064402","1","05","1","","",""
"1412064403","1","01","1","","",""
"1412064403","1","02","1","","",""
"1412064403","1","03","1","","",""
"1412064404","1","01","1","02","03","04"
"1412064404","1","02","1","02","03","04"
"1412064405","1","01","1","02","03",""
"1412064405","1","02","1","02","",""
"1412064405","1","03","1","02","03",""
"1412064406","1","01","1","02","03",""
"1412064406","1","02","1","02","03",""
"1412064406","1","03","1","02","03",""
"1412087902","1","01","1","","",""
"1412087903","1","01","1","02","03",""
"1412087903","1","02","1","","",""
"1412087904","1","01","1","","",""
"1412087904","1","02","1","","",""
"1412087904","1","03","1","02","03","04"
"1412087904","1","04","1","","",""
"1412087905","1","01","1","02","03",""
"1412087905","1","02","1","","",""
"1412087905","1","03","1","","",""
"1412087906","1","01","1","","",""
"1412087906","1","02","1","","",""
"1412087906","1","03","1","02","03","04"
"1412087906","1","05","1","","",""
"1412087906","1","06","1","","",""
"1412408019","1","01","1","","",""
"1412408019","1","02","1","","",""
"1412408019","1","03","1","02","03","04"
"1412408021","1","01","1","02","",""
"1412408021","1","02","1","02","",""
"1412408021","1","03","1","02","",""
"1412408022","1","01","1","02","03",""
"1412408022","1","02","1","","",""
"1412408023","1","01","1","","",""
"1412408023","1","02","1","","",""
"1412408023","1","03","1","02","",""
"1412408023","1","03","2","","",""
"1412408023","1","04","1","02","03",""
"1412408024","1","01","1","","",""
"1412408413","1","01","1","","",""
"1412408413","1","02","1","","",""
"1412408413","1","03","1","02","03",""
"1412408413","1","04","1","","",""
"1412408414","1","01","1","","",""
"1412408414","1","02","1","02","03",""
"1412408415","1","02","1","","",""
"1412408417","1","01","1","","",""
"1412408418","1","01","1","","",""
"1412408418","1","02","1","","",""
"1412408807","1","01","1","","",""
"1412408808","1","01","1","","",""
"1412408808","1","02","1","02","03","04"
"1412408809","1","01","1","","",""
"1412408811","1","02","1","","",""
"1412408811","1","06","1","","",""
"1412408812","1","01","1","","",""
"1412408812","1","02","1","","",""
"1412408903","2","01","1","","",""
"1412408903","2","03","1","","",""
"1412408904","1","01","1","","",""
"1412408904","1","02","1","","",""
"1412408904","1","02","2","","",""
"1412408904","1","03","1","02","03",""
"1412408905","1","01","1","","",""
"1412408906","1","01","1","02","03",""
"1412408906","1","02","1","02","",""
"1412408906","1","03","1","","",""
"1412425213","1","02","1","","",""
"1412425214","1","01","1","","",""
"1412425214","1","02","1","","",""
"1412425215","1","01","1","","",""
"1412425215","1","03","1","","",""
"1412425215","1","04","1","02","03",""
"1412425216","1","01","1","02","03",""
"1412425216","1","03","1","02","03","04"
"1412425216","1","04","1","","",""
"1412425520","1","01","1","02","03","04"
"1412425520","1","02","1","","",""
"1412425521","1","01","1","","",""
"1412425522","1","01","1","02","03","04"
"1412425522","1","02","1","02","03",""
"1412425523","1","01","1","","",""
"1412425601","1","01","1","","",""
"1412425601","1","02","1","","",""
"1412425601","1","03","1","02","03",""
"1412425601","1","04","1","","",""
"1412425604","1","01","1","02","",""
"1412425604","1","02","1","","",""
"1412425604","1","02","2","","",""
"1412425605","1","01","1","02","",""
"1412425605","1","03","1","","",""
"1412425605","1","04","1","","",""
"1412425606","1","01","1","","",""
"1412425606","1","02","1","","",""
"1412425606","1","06","1","","",""
"1412425707","1","01","1","","",""
"1412425709","1","01","1","02","03",""
"1412425710","1","01","1","","",""
"1412425710","1","02","1","02","03",""
"1412425711","1","01","1","","",""
"1412425712","1","01","1","02","03","04"
"1412425712","1","02","1","","",""
"1412425712","1","03","1","02","03",""
"1412448302","1","01","1","02","03","04"
"1412448302","1","02","1","","",""
"1412448303","1","02","1","","",""
"1412448304","1","01","1","02","03","04"
"1412448304","1","02","1","","",""
"1412448304","1","03","1","","",""
"1412448305","1","03","1","","",""
"1412448305","1","04","1","","",""
"1412448305","1","06","1","","",""
"1412448305","1","06","2","","",""
"1412448420","1","01","1","02","03",""
"1412448420","1","02","1","02","",""
"1412448421","1","01","1","","",""
"1412448421","1","02","1","","",""
"1412448421","1","02","2","","",""
"1412448421","1","03","1","02","03",""
"1412448422","1","01","1","","",""
"1412448422","1","02","1","","",""
"1412448422","1","03","1","","",""
"1412448422","1","04","1","02","",""
"1412448423","1","01","1","","",""
"1412448423","1","03","1","","",""
"1412448424","1","01","1","","",""
"1412448813","1","02","1","","",""
"1412448814","1","01","1","","",""
"1412448815","1","01","1","02","03",""
"1412448815","1","03","1","02","03",""
"1412448816","1","02","1","","",""
"1412448816","1","03","1","","",""
"1412448818","1","01","1","02","03","04"
"1412448818","1","02","1","","",""
"1412448907","1","01","1","","",""
"1412448907","1","02","1","","03","04"
"1412448908","1","01","1","02","03",""
"1412448908","1","03","1","","",""
"1412448908","1","04","1","","",""
"1412448908","1","05","1","02","",""
"1412448909","1","01","1","","",""
"1412448910","1","01","1","","",""
"1412448910","2","01","1","","",""
"1412448910","3","01","1","","",""
"1412448910","4","02","1","","",""
"1412586201","1","01","1","","",""
"1412586202","1","02","1","","",""
"1412586203","1","01","1","02","","04"
"1412586203","1","05","1","02","03",""
"1412586204","1","01","1","02","03",""
"1412586204","1","02","1","","",""
"1412586204","1","02","2","","",""
"1412586204","2","01","1","02","",""
"1412586204","2","03","1","","",""
"1412586205","1","02","1","02","03","04"
"1412586206","1","01","1","","",""
"1412586206","1","04","1","","",""
"1412586313","1","01","1","","",""
"1412586313","1","01","2","","",""
"1412586313","1","03","1","02","03","04"
"1412586313","1","04","1","","",""
"1412586313","1","06","1","","",""
"1412586314","1","01","1","","",""
"1412586314","1","01","2","","",""
"1412586314","1","03","1","02","",""
"1412586315","1","01","1","","",""
"1412586316","1","02","1","02","03",""
"1412586316","1","03","1","02","",""
"1412586316","1","03","2","","",""
"1412586317","1","01","1","02","03",""
"1412586507","1","01","1","","",""
"1412586507","1","02","1","02","03",""
"1412586508","1","01","1","02","03",""
"1412586509","1","01","1","","03",""
"1412586509","1","02","1","","",""
"1412586509","1","03","1","","",""
"1412586509","1","04","1","02","",""
"1412586510","1","01","1","02","03","04"
"1412586510","1","03","1","02","",""
"1412586511","1","01","1","02","03","04"
"1412586512","1","01","1","02","03",""
"1412586919","1","01","1","02","03",""
"1412586919","1","02","1","","",""
"1412586920","1","01","1","02","",""
"1412586920","1","02","1","","",""
"1412586920","1","03","1","","",""
"1412586921","1","01","1","","",""
"1412586922","1","01","1","02","03",""
"1412586924","1","01","1","","",""
"1412586924","1","02","1","","",""
"1412586924","1","04","1","02","",""
"1412981308","1","01","1","02","03",""
"1412981310","1","03","1","","",""
"1412981310","1","04","1","","",""
"1412981311","1","01","1","","03",""
"1412981311","1","02","1","","03",""
"1412981312","1","01","1","","",""
"1412981504","1","01","1","","",""
"1412981504","1","02","1","02","03",""
"1412981504","1","02","2","","",""
"1412981505","1","01","1","02","03","04"
"1412981505","1","02","1","02","03",""
"1412981819","1","01","1","","",""
"1412981819","1","02","1","02","03","04"
"1412981819","1","03","1","02","03",""
"1412981819","1","04","1","","",""
"1412981819","1","05","1","","",""
"1412981820","1","01","1","","",""
"1412981820","1","03","1","","",""
"1412981820","1","04","1","","",""
"1412981821","1","02","1","02","03",""
"1412981822","1","01","1","","",""
"1412981822","1","02","1","02","",""
