"folioviv","tipo_viv","dotac_agua","disp_elect","tenencia","ubica_geo","est_socio","edo"
"1413005619","1","1","1","1","14030","2","14"
"1413005620","1","1","1","4","14030","2","14"
"1413005621","1","1","1","4","14030","2","14"
"1413005622","1","1","1","4","14030","2","14"
"1413005623","1","1","1","1","14030","2","14"
"1413005624","1","1","1","4","14030","2","14"
"1413005801","1","1","1","2","14030","2","14"
"1413005802","3","1","1","1","14030","2","14"
"1413005803","1","1","1","2","14030","2","14"
"1413005804","1","1","1","4","14030","2","14"
"1413005805","1","1","1","4","14030","2","14"
"1413005806","1","1","1","2","14030","2","14"
"1413016020","1","1","1","5","14030","3","14"
"1413016022","1","1","1","4","14030","3","14"
"1413016024","1","2","1","1","14030","3","14"
"1413016413","1","1","1","4","14030","3","14"
"1413016415","1","1","1","1","14030","3","14"
"1413016416","1","1","1","2","14030","3","14"
"1413016417","1","1","1","2","14030","3","14"
"1413016418","1","1","1","4","14030","3","14"
"1413016808","1","2","1","4","14030","3","14"
"1413016810","1","1","1","4","14030","3","14"
"1413016811","1","1","1","1","14030","3","14"
"1413016812","1","1","1","2","14030","3","14"
"1413016903","1","1","1","1","14030","3","14"
"1413016904","1","1","1","1","14030","3","14"
"1413016905","1","1","1","4","14030","3","14"
"1413016906","1","1","1","4","14030","3","14"
"1413265207","1","1","1","6","14050","2","14"
"1413265208","1","1","1","4","14050","2","14"
"1413265209","1","1","1","2","14050","2","14"
"1413265210","1","1","1","4","14050","2","14"
"1413265211","3","1","1","2","14050","2","14"
"1413265212","3","1","1","2","14050","2","14"
"1413265319","1","1","1","4","14050","2","14"
"1413265320","1","1","1","4","14050","2","14"
"1413265321","1","1","1","4","14050","2","14"
"1413265322","1","1","1","4","14050","2","14"
"1413265324","1","1","1","2","14050","2","14"
"1413265513","1","1","1","2","14050","2","14"
"1413265514","3","1","1","1","14050","2","14"
"1413265515","1","","1","4","14050","2","14"
"1413265516","1","1","1","4","14050","2","14"
"1413265517","1","","1","4","14050","2","14"
"1413265518","1","","1","4","14050","2","14"
"1413265701","1","1","1","2","14050","2","14"
"1413265702","1","5","1","4","14050","2","14"
"1413265703","1","1","1","4","14050","2","14"
"1413265704","1","1","1","4","14050","2","14"
"1413265705","1","1","1","4","14050","2","14"
"1413265706","1","2","1","5","14050","2","14"
"1413869019","1","2","1","2","14087","2","14"
"1413869021","1","3","1","4","14087","2","14"
"1413869022","1","1","1","4","14087","2","14"
"1413869023","1","2","1","4","14087","2","14"
"1413869024","1","2","1","4","14087","2","14"
"1413869413","1","2","1","2","14087","2","14"
"1413869414","1","2","1","1","14087","2","14"
"1413869415","1","2","1","4","14087","2","14"
"1413869416","1","2","1","2","14087","2","14"
"1413869418","1","2","1","2","14087","2","14"
"1413869807","1","2","1","1","14087","2","14"
"1413869808","1","2","1","4","14087","2","14"
"1413869809","1","2","1","5","14087","2","14"
"1413869810","1","2","1","4","14087","2","14"
"1413869811","1","2","1","1","14087","2","14"
"1413869812","1","2","1","2","14087","2","14"
"1413869901","1","2","1","4","14087","2","14"
"1413869902","1","3","1","4","14087","2","14"
"1413869903","1","2","1","4","14087","2","14"
"1413869904","1","2","1","4","14087","2","14"
"1413869905","1","2","1","4","14087","2","14"
"1413869906","1","2","1","4","14087","2","14"
"1414122201","4","1","1","2","14097","2","14"
"1414122202","1","1","1","4","14097","2","14"
"1414122203","1","1","1","4","14097","2","14"
"1414122204","1","1","1","4","14097","2","14"
"1414122205","1","1","1","4","14097","2","14"
"1414122206","1","1","1","4","14097","2","14"
"1414122313","1","2","1","3","14097","2","14"
"1414122315","1","1","1","4","14097","2","14"
"1414122317","1","1","1","1","14097","2","14"
"1414122318","1","1","1","2","14097","2","14"
"1414122507","1","1","1","3","14097","2","14"
"1414122508","1","1","1","1","14097","2","14"
"1414122509","1","1","1","1","14097","2","14"
"1414122512","1","1","1","3","14097","2","14"
"1414122919","1","1","1","2","14097","2","14"
"1414122921","1","1","1","4","14097","2","14"
"1414122922","1","1","1","4","14097","2","14"
"1414122923","1","1","1","4","14097","2","14"
"1414139213","1","2","1","4","14097","2","14"
"1414139214","1","1","1","4","14097","2","14"
"1414139215","1","1","1","4","14097","2","14"
"1414139216","1","1","1","4","14097","2","14"
"1414139217","1","","1","2","14097","2","14"
"1414139218","1","","1","4","14097","2","14"
"1414139519","1","","1","4","14097","2","14"
"1414139520","1","","1","4","14097","2","14"
"1414139521","1","","1","3","14097","2","14"
"1414139522","1","","1","3","14097","2","14"
"1414139523","1","","1","1","14097","2","14"
"1414139524","1","","1","4","14097","2","14"
"1414139601","1","1","1","4","14097","2","14"
"1414139602","1","1","1","2","14097","2","14"
"1414139603","1","2","1","1","14097","2","14"
"1414139604","1","1","1","4","14097","2","14"
"1414139605","1","1","1","2","14097","2","14"
"1414139606","1","1","1","4","14097","2","14"
"1414139707","1","1","1","4","14097","2","14"
"1414139708","1","1","1","4","14097","2","14"
"1414139709","1","2","1","4","14097","2","14"
"1414139710","1","1","1","4","14097","2","14"
"1414139711","1","2","1","1","14097","2","14"
"1414140301","1","3","1","4","14097","2","14"
"1414140302","1","2","1","4","14097","2","14"
"1414140304","1","1","1","4","14097","2","14"
"1414140305","1","1","1","4","14097","2","14"
"1414140306","1","1","1","3","14097","2","14"
"1414140419","1","1","1","1","14097","2","14"
"1414140420","1","1","1","4","14097","2","14"
"1414140421","1","1","1","1","14097","2","14"
"1414140422","1","1","1","1","14097","2","14"
"1414140423","1","1","1","4","14097","2","14"
"1414140424","1","1","1","4","14097","2","14"
"1414140813","1","1","1","1","14097","2","14"
"1414140815","1","1","1","1","14097","2","14"
"1414140816","1","1","1","1","14097","2","14"
"1414140817","1","1","1","1","14097","2","14"
"1414140818","1","2","1","4","14097","2","14"
"1414140907","1","1","1","2","14097","2","14"
"1414140909","1","1","1","4","14097","2","14"
"1414140910","1","1","1","4","14097","2","14"
"1414140911","1","1","1","2","14097","2","14"
"1414140912","1","1","1","4","14097","2","14"
"1414198201","1","","1","3","14097","4","14"
"1414198202","1","1","1","3","14097","4","14"
"1414198203","1","1","1","4","14097","4","14"
"1414198205","1","1","1","1","14097","4","14"
"1414367007","1","1","1","2","14100","3","14"
"1414367008","1","1","1","1","14100","3","14"
"1414367009","1","1","1","1","14100","3","14"
"1414367010","1","1","1","1","14100","3","14"
"1414367011","1","1","1","1","14100","3","14"
"1414367012","1","1","1","2","14100","3","14"
"1414367401","5","2","1","2","14100","3","14"
"1414367402","1","1","1","4","14100","3","14"
"1414367403","1","1","1","4","14100","3","14"
"1414367404","1","1","1","4","14100","3","14"
"1414367405","1","1","1","4","14100","3","14"
"1414367406","1","1","1","4","14100","3","14"
"1414367613","1","1","1","1","14100","3","14"
"1414367615","1","1","1","4","14100","3","14"
"1414367616","1","1","1","1","14100","3","14"
"1414367719","1","1","1","1","14100","3","14"
"1414367721","1","1","1","5","14100","3","14"
"1414367722","1","1","1","2","14100","3","14"
"1414367724","1","1","1","2","14100","3","14"
"1414421701","1","1","1","1","14101","2","14"
"1414421702","1","1","1","1","14101","2","14"
"1414421704","1","1","1","4","14101","2","14"
"1414421705","1","1","1","4","14101","2","14"
"1414421706","1","1","1","1","14101","2","14"
"1414470001","1","1","1","4","14105","2","14"
"1414470002","1","1","1","2","14105","2","14"
"1414470003","1","1","1","1","14105","2","14"
"1414470004","1","1","1","1","14105","2","14"
"1414470005","1","1","1","2","14105","2","14"
"1414470006","1","1","1","1","14105","2","14"
"1414470219","1","1","1","2","14105","2","14"
"1414470221","1","1","1","2","14105","2","14"
"1414470223","1","1","1","4","14105","2","14"
"1414470224","1","1","1","4","14105","2","14"
"1414470607","1","1","1","1","14105","2","14"
"1414470609","1","1","1","4","14105","2","14"
"1414470610","1","1","1","4","14105","2","14"
"1414470611","1","2","1","1","14105","2","14"
"1414470612","1","1","1","1","14105","2","14"
"1414470714","1","1","1","2","14105","2","14"
"1414470716","1","1","1","4","14105","2","14"
"1414470717","1","2","1","2","14105","2","14"
"1414470718","1","1","1","4","14105","2","14"
"1414601013","1","2","1","4","14115","2","14"
"1414601014","1","2","1","4","14115","2","14"
"1414601015","1","","1","4","14115","2","14"
"1414601016","1","1","1","4","14115","2","14"
"1414601017","1","2","1","4","14115","2","14"
"1414601018","1","2","1","4","14115","2","14"
"1414601407","1","2","1","4","14115","2","14"
"1414601408","1","2","1","1","14115","2","14"
"1414601410","1","2","1","2","14115","2","14"
"1414601411","1","2","1","1","14115","2","14"
"1414601412","1","2","1","4","14115","2","14"
"1414601619","1","2","1","4","14115","2","14"
"1414601620","1","2","1","4","14115","2","14"
"1414601621","1","2","1","4","14115","2","14"
"1414601622","1","1","1","2","14115","2","14"
"1414601623","1","1","5","2","14115","2","14"
"1414601624","1","2","1","4","14115","2","14"
"1414601801","1","2","1","1","14115","2","14"
"1414601805","1","","1","4","14115","2","14"
"1414601806","1","","1","5","14115","2","14"
"1414716207","1","1","1","4","14124","2","14"
"1414716208","1","","1","4","14124","2","14"
"1414716209","1","1","1","5","14124","2","14"
"1414716211","1","1","1","2","14124","2","14"
"1414716212","1","1","1","4","14124","2","14"
"1414716319","1","1","1","4","14124","2","14"
"1414716320","1","1","1","2","14124","2","14"
"1414716321","1","1","1","4","14124","2","14"
"1414716322","1","1","1","4","14124","2","14"
"1414716323","1","1","1","4","14124","2","14"
"1414716324","1","1","1","2","14124","2","14"
"1414716513","1","1","1","1","14124","2","14"
"1414716515","1","1","1","1","14124","2","14"
"1414716516","1","1","1","4","14124","2","14"
"1414716518","1","1","1","4","14124","2","14"
"1414716701","1","1","1","4","14124","2","14"
"1414716702","1","1","1","4","14124","2","14"
"1414716703","1","1","1","2","14124","2","14"
"1414716704","1","1","1","1","14124","2","14"
"1414716705","1","1","1","1","14124","2","14"
"1414716706","1","1","1","2","14124","2","14"
"1414748201","1","1","1","4","14039","3","14"
"1414748202","1","1","1","4","14039","3","14"
"1414748203","1","","1","2","14039","3","14"
"1414748204","1","1","1","2","14039","3","14"
"1414748205","1","1","1","2","14039","3","14"
"1414831401","2","1","1","3","14120","4","14"
"1414831402","1","1","1","1","14120","4","14"
"1414843001","1","1","1","1","14120","4","14"
"1414843002","1","1","1","4","14120","4","14"
"1414843003","5","1","1","4","14120","4","14"
"1414843004","1","1","1","4","14120","4","14"
"1414843005","1","1","1","4","14120","4","14"
"1414851501","1","1","1","5","14120","3","14"
"1414851502","1","1","1","2","14120","3","14"
"1414851503","1","1","1","5","14120","3","14"
"1414851504","1","1","1","4","14120","3","14"
"1414851505","1","1","1","1","14120","3","14"
"1414851506","1","1","1","1","14120","3","14"
"1460017019","1","1","1","2","14006","2","14"
"1460017020","1","1","1","4","14006","2","14"
"1460017021","1","1","1","4","14006","2","14"
"1460017022","1","1","1","4","14006","2","14"
"1460017023","1","2","1","2","14006","2","14"
"1460017024","1","1","1","4","14006","2","14"
"1460017413","1","2","1","4","14006","2","14"
"1460017415","1","2","1","2","14006","2","14"
"1460017416","1","2","1","4","14006","2","14"
"1460017418","1","2","1","4","14006","2","14"
"1460017807","1","1","1","4","14006","2","14"
"1460017808","1","1","1","4","14006","2","14"
"1460017811","1","1","1","4","14006","2","14"
"1460017812","1","2","1","1","14006","2","14"
"1460017901","1","1","1","2","14006","2","14"
"1460017902","1","1","1","2","14006","2","14"
"1460017903","1","1","1","4","14006","2","14"
"1460017904","1","1","1","4","14006","2","14"
"1460017905","1","1","1","4","14006","2","14"
"1460017906","1","1","1","4","14006","2","14"
"1460028213","1","2","1","1","14011","2","14"
"1460028215","1","1","1","1","14011","2","14"
"1460028216","1","1","1","3","14011","2","14"
"1460028217","1","1","1","4","14011","2","14"
"1460028218","1","1","1","2","14011","2","14"
"1460028520","1","1","1","2","14011","2","14"
"1460028521","1","1","1","4","14011","2","14"
"1460028523","1","1","1","2","14011","2","14"
"1460028524","1","","1","2","14011","2","14"
"1460028601","1","1","1","4","14011","2","14"
"1460028602","1","4","1","2","14011","2","14"
"1460028603","1","1","1","4","14011","2","14"
"1460028604","1","2","1","2","14011","2","14"
"1460028605","1","1","1","1","14011","2","14"
"1460028606","1","1","1","1","14011","2","14"
"1460028707","1","1","1","2","14011","2","14"
"1460028708","1","1","1","1","14011","2","14"
"1460028709","1","1","1","4","14011","2","14"
"1460028710","1","1","1","2","14011","2","14"
"1460028712","1","1","1","4","14011","2","14"
"1460029301","1","1","1","4","14011","2","14"
"1460029302","1","1","1","5","14011","2","14"
"1460029303","1","2","1","4","14011","2","14"
"1460029304","1","1","1","2","14011","2","14"
"1460029305","1","1","1","4","14011","2","14"
"1460029306","1","1","1","4","14011","2","14"
"1460029419","1","1","1","4","14011","2","14"
"1460029420","1","1","1","4","14011","2","14"
"1460029421","1","1","1","5","14011","2","14"
"1460029422","1","1","1","2","14011","2","14"
"1460029423","1","1","1","4","14011","2","14"
"1460029813","1","1","1","4","14011","2","14"
"1460029814","1","1","1","2","14011","2","14"
"1460029815","1","1","1","4","14011","2","14"
"1460029816","1","1","1","2","14011","2","14"
"1460029817","1","1","1","4","14011","2","14"
"1460029818","1","1","1","4","14011","2","14"
"1460029907","1","1","1","4","14011","2","14"
"1460029908","1","1","1","2","14011","2","14"
"1460029909","1","1","1","2","14011","2","14"
"1460029910","1","1","1","2","14011","2","14"
"1460029911","1","1","1","4","14011","2","14"
"1460029912","1","1","1","4","14011","2","14"
"1460035001","1","1","1","2","14013","2","14"
"1460035002","1","1","1","2","14013","2","14"
"1460035003","1","1","1","4","14013","2","14"
"1460035004","1","1","1","4","14013","2","14"
"1460035005","1","1","1","4","14013","2","14"
"1460035006","1","1","1","1","14013","2","14"
"1460035219","1","1","1","6","14013","2","14"
"1460035220","1","5","1","4","14013","2","14"
"1460035221","1","1","1","5","14013","2","14"
"1460035222","1","","1","5","14013","2","14"
"1460035223","1","","1","4","14013","2","14"
"1460035224","1","2","1","2","14013","2","14"
"1460035607","1","1","1","4","14013","2","14"
"1460035608","1","1","1","4","14013","2","14"
"1460035609","1","1","1","1","14013","2","14"
"1460035611","1","1","1","2","14013","2","14"
"1460035612","1","1","1","4","14013","2","14"
"1460035713","1","1","1","4","14013","2","14"
"1460035714","1","1","1","4","14013","2","14"
"1460035715","1","1","1","4","14013","2","14"
"1460035716","1","","1","2","14013","2","14"
"1460035717","1","","1","4","14013","2","14"
"1460035718","1","1","1","2","14013","2","14"
"1460170307","1","5","1","4","14063","2","14"
"1460170308","1","3","1","4","14063","2","14"
"1460170309","1","3","1","4","14063","2","14"
"1460170310","1","","1","2","14063","2","14"
"1460170311","1","4","1","4","14063","2","14"
"1460170312","1","2","1","4","14063","2","14"
"1460170501","1","","1","4","14063","2","14"
"1460170502","1","2","1","4","14063","2","14"
"1460170503","1","2","1","4","14063","2","14"
"1460170504","1","","1","4","14063","2","14"
"1460170505","1","2","1","4","14063","2","14"
"1460170819","1","2","1","4","14063","2","14"
"1460170820","1","","1","2","14063","2","14"
"1460170821","1","","1","4","14063","2","14"
"1460170822","1","","1","4","14063","2","14"
"1460170824","1","","1","4","14063","2","14"
"1460170914","1","","1","2","14063","2","14"
"1460170915","1","1","1","4","14063","2","14"
"1460170916","1","2","1","4","14063","2","14"
"1460170917","1","","1","4","14063","2","14"
"1460170918","1","3","1","4","14063","2","14"
"1460185007","1","1","1","4","14066","2","14"
"1460185008","1","1","1","4","14066","2","14"
"1460185009","1","1","1","4","14066","2","14"
"1460185010","1","1","1","4","14066","2","14"
"1460185011","1","1","1","4","14066","2","14"
"1460185012","1","1","1","4","14066","2","14"
"1460185401","1","1","1","2","14066","2","14"
"1460185402","1","1","1","4","14066","2","14"
"1460185403","1","1","1","4","14066","2","14"
"1460185404","1","1","1","4","14066","2","14"
"1460185405","1","1","1","4","14066","2","14"
"1460185406","1","1","1","4","14066","2","14"
"1460185613","1","1","1","4","14066","2","14"
"1460185614","1","1","1","2","14066","2","14"
"1460185615","1","1","1","4","14066","2","14"
"1460185616","1","1","1","4","14066","2","14"
"1460185617","1","1","1","4","14066","2","14"
"1460185618","1","1","1","4","14066","2","14"
"1460185719","1","1","1","4","14066","2","14"
"1460185720","1","1","1","4","14066","2","14"
"1460185721","1","3","1","4","14066","2","14"
"1460185723","1","1","1","2","14066","2","14"
"1460185724","1","2","4","2","14066","2","14"
"1460190201","1","1","1","1","14066","2","14"
"1460190202","1","1","1","3","14066","2","14"
"1460190203","1","1","1","1","14066","2","14"
"1460190204","1","1","1","2","14066","2","14"
"1460190205","1","1","1","3","14066","2","14"
"1460190206","1","1","1","4","14066","2","14"
"1460190313","1","1","1","3","14066","2","14"
"1460190314","1","1","1","3","14066","2","14"
"1460190315","1","1","1","3","14066","2","14"
"1460190316","1","1","1","1","14066","2","14"
"1460190317","1","1","1","1","14066","2","14"
"1460190318","1","1","1","2","14066","2","14"
"1460190507","1","1","1","3","14066","2","14"
"1460190508","1","1","1","3","14066","2","14"
"1460190509","1","1","1","4","14066","2","14"
"1460190510","1","1","1","3","14066","2","14"
"1460190511","1","1","1","2","14066","2","14"
"1460190919","1","1","1","1","14066","2","14"
"1460190920","1","1","1","1","14066","2","14"
"1460190921","1","1","1","1","14066","2","14"
"1460190922","1","1","1","4","14066","2","14"
"1460190923","1","1","1","1","14066","2","14"
"1460190924","1","1","1","2","14066","2","14"
"1460198013","1","1","1","4","14069","2","14"
"1460198014","1","1","1","4","14069","2","14"
"1460198016","1","2","1","4","14069","2","14"
"1460198017","1","1","1","4","14069","2","14"
"1460198407","1","2","1","4","14069","2","14"
"1460198408","1","","1","4","14069","2","14"
"1460198409","1","2","1","4","14069","2","14"
"1460198410","1","1","1","5","14069","2","14"
"1460198411","1","2","1","4","14069","2","14"
"1460198412","1","2","1","2","14069","2","14"
"1460198619","1","2","1","1","14069","2","14"
"1460198621","1","2","1","3","14069","2","14"
"1460198622","1","2","1","4","14069","2","14"
"1460198623","1","2","1","2","14069","2","14"
"1460198801","1","1","1","4","14069","2","14"
"1460198803","1","2","1","2","14069","2","14"
"1460198805","1","1","1","4","14069","2","14"
"1460198806","1","1","1","2","14069","2","14"
"1460210207","1","1","1","4","14077","2","14"
"1460210208","1","1","1","5","14077","2","14"
"1460210209","1","1","1","5","14077","2","14"
"1460210212","1","1","1","5","14077","2","14"
"1460210319","1","1","1","4","14077","2","14"
"1460210320","1","1","1","4","14077","2","14"
"1460210321","1","1","1","1","14077","2","14"
"1460210322","1","1","1","1","14077","2","14"
"1460210323","1","1","1","4","14077","2","14"
"1460210324","1","1","1","4","14077","2","14"
"1460210513","1","1","1","2","14077","2","14"
"1460210515","1","1","1","2","14077","2","14"
"1460210516","1","1","1","2","14077","2","14"
"1460210517","1","1","1","4","14077","2","14"
"1460210702","1","1","1","4","14077","2","14"
"1460210703","3","1","1","2","14077","2","14"
"1460210705","1","1","1","4","14077","2","14"
"1460210706","1","1","1","2","14077","2","14"
"1460237020","1","1","1","1","14085","2","14"
"1460237021","1","2","1","1","14085","2","14"
"1460237022","1","1","1","5","14085","2","14"
"1460237024","1","1","1","2","14085","2","14"
"1460237413","1","1","1","4","14085","2","14"
"1460237414","1","1","1","2","14085","2","14"
"1460237415","1","2","1","4","14085","2","14"
"1460237416","1","1","1","4","14085","2","14"
"1460237417","1","1","1","4","14085","2","14"
"1460237418","1","1","1","4","14085","2","14"
"1460237807","1","1","1","1","14085","2","14"
"1460237810","1","2","1","4","14085","2","14"
"1460237811","1","3","1","1","14085","2","14"
"1460237812","1","3","1","2","14085","2","14"
"1460237902","1","1","1","4","14085","2","14"
"1460237903","1","1","1","4","14085","2","14"
"1460237904","1","1","1","4","14085","2","14"
"1460237905","1","1","1","5","14085","2","14"
"1460237906","1","1","1","4","14085","2","14"
"1460303213","1","","1","4","14100","1","14"
"1460303214","1","","1","4","14100","1","14"
"1460303215","1","1","1","2","14100","1","14"
"1460303216","1","1","1","1","14100","1","14"
"1460303218","1","","1","4","14100","1","14"
"1460303519","1","1","1","4","14100","1","14"
"1460303520","1","1","1","4","14100","1","14"
"1460303524","1","1","1","4","14100","1","14"
"1460303601","1","1","1","4","14100","1","14"
"1460303602","1","1","1","2","14100","1","14"
"1460303603","1","1","1","4","14100","1","14"
"1460303604","1","1","1","1","14100","1","14"
"1460303605","1","1","1","4","14100","1","14"
"1460303606","1","1","1","4","14100","1","14"
"1460303707","1","1","1","4","14100","1","14"
"1460303708","1","1","1","1","14100","1","14"
"1460303709","1","1","1","4","14100","1","14"
"1460303710","1","1","1","4","14100","1","14"
"1460355214","1","1","1","2","14120","2","14"
"1460355215","1","1","1","3","14120","2","14"
"1460355216","1","1","1","1","14120","2","14"
"1460355218","1","1","1","3","14120","2","14"
"1460355519","1","1","1","3","14120","2","14"
"1460355520","1","1","1","3","14120","2","14"
"1460355524","1","1","1","3","14120","2","14"
"1460355601","1","1","1","3","14120","2","14"
"1460355602","1","1","1","3","14120","2","14"
"1460355603","1","1","1","3","14120","2","14"
"1460355605","1","1","1","3","14120","2","14"
"1460355707","1","1","1","3","14120","2","14"
"1460355708","1","1","1","3","14120","2","14"
"1460355710","1","1","1","3","14120","2","14"
"1460355712","1","1","1","1","14120","2","14"
"1460389301","1","1","1","4","14006","2","14"
"1460389302","1","1","1","2","14006","2","14"
"1460389303","1","1","1","4","14006","2","14"
"1460389304","1","1","1","4","14006","2","14"
"1460389305","1","1","1","4","14006","2","14"
"1460389306","1","1","1","4","14006","2","14"
"1460389419","1","1","1","4","14006","2","14"
"1460389420","1","1","1","4","14006","2","14"
"1460389421","1","1","1","2","14006","2","14"
"1460389422","1","1","1","4","14006","2","14"
"1460389423","1","1","1","4","14006","2","14"
"1460389424","1","1","1","4","14006","2","14"
"1460389813","1","1","1","2","14006","2","14"
"1460389814","1","1","1","4","14006","2","14"
"1460389816","1","1","1","4","14006","2","14"
"1460389817","1","1","1","4","14006","2","14"
"1460389907","1","1","1","4","14006","2","14"
"1460389910","1","1","1","4","14006","2","14"
"1460389911","1","1","1","4","14006","2","14"
"1460389912","1","1","1","4","14006","2","14"
"1460448001","1","1","1","4","14012","2","14"
"1460448002","1","1","1","4","14012","2","14"
"1460448003","1","1","1","4","14012","2","14"
"1460448004","1","1","1","4","14012","2","14"
"1460448216","1","1","1","2","14012","2","14"
"1460448217","1","1","1","2","14012","2","14"
"1460448218","1","1","1","2","14012","2","14"
"1460448219","1","1","1","4","14012","2","14"
"1460448220","1","1","1","4","14012","2","14"
"1460448221","1","1","1","4","14012","2","14"
"1460448222","1","1","1","4","14012","2","14"
"1460448223","1","1","1","4","14012","2","14"
"1460448224","1","1","1","4","14012","2","14"
"1460448225","1","1","1","4","14012","2","14"
"1460448607","1","1","1","4","14012","2","14"
"1460448608","1","1","1","5","14012","2","14"
"1460448609","1","1","1","4","14012","2","14"
"1460448610","1","1","1","4","14012","2","14"
"1460448711","1","1","1","4","14012","2","14"
"1460448712","1","1","1","4","14012","2","14"
"1460448713","1","1","1","4","14012","2","14"
"1460448714","1","1","1","4","14012","2","14"
"1460458301","1","3","1","1","14013","1","14"
"1460458303","1","3","1","4","14013","1","14"
"1460458304","1","3","1","4","14013","1","14"
"1460458305","1","3","1","4","14013","1","14"
"1460458321","1","1","1","2","14013","1","14"
"1460458322","1","1","1","4","14013","1","14"
"1460458323","1","1","1","4","14013","1","14"
"1460458324","1","1","1","4","14013","1","14"
"1460458416","1","1","1","4","14013","1","14"
"1460458417","1","1","1","2","14013","1","14"
"1460458418","1","1","1","4","14013","1","14"
"1460458419","1","1","1","4","14013","1","14"
"1460458420","1","1","1","2","14013","1","14"
"1460458811","1","1","1","4","14013","1","14"
"1460458812","1","1","1","4","14013","1","14"
"1460458813","1","1","1","4","14013","1","14"
"1460458814","1","1","1","4","14013","1","14"
"1460458815","1","1","1","4","14013","1","14"
"1460458907","1","3","1","2","14013","1","14"
"1460458908","1","3","1","4","14013","1","14"
"1460458909","1","3","1","2","14013","1","14"
"1460458910","1","3","1","2","14013","1","14"
"1460467306","1","1","1","4","14013","2","14"
"1460467307","1","1","1","2","14013","2","14"
"1460467308","1","1","1","4","14013","2","14"
"1460467309","1","1","1","6","14013","2","14"
"1460467310","1","1","1","4","14013","2","14"
"1460467320","1","1","1","4","14013","2","14"
"1460467321","1","1","1","4","14013","2","14"
"1460467322","1","1","1","4","14013","2","14"
"1460467323","1","1","1","4","14013","2","14"
"1460467501","1","1","1","4","14013","2","14"
"1460467502","1","1","1","4","14013","2","14"
"1460467503","1","1","1","4","14013","2","14"
"1460467504","1","1","1","4","14013","2","14"
"1460467505","1","1","1","4","14013","2","14"
"1460467815","1","1","1","4","14013","2","14"
"1460467817","1","1","1","4","14013","2","14"
"1460467818","1","1","1","4","14013","2","14"
"1460467819","1","1","1","4","14013","2","14"
"1460467911","1","1","1","4","14013","2","14"
"1460467913","1","1","1","4","14013","2","14"
"1460467914","1","1","1","5","14013","2","14"
"1460510001","1","1","1","5","14017","1","14"
"1460510003","1","1","1","6","14017","1","14"
"1460510004","1","1","1","2","14017","1","14"
"1460510005","1","1","1","4","14017","1","14"
"1460510006","1","1","1","2","14017","1","14"
"1460510216","1","","1","4","14017","1","14"
"1460510217","1","1","1","4","14017","1","14"
"1460510218","1","","1","4","14017","1","14"
"1460510219","1","","1","4","14017","1","14"
"1460510220","1","","1","4","14017","1","14"
"1460510607","1","1","1","5","14017","1","14"
"1460510608","1","1","1","5","14017","1","14"
"1460510610","1","1","1","4","14017","1","14"
"1460510611","1","1","1","2","14017","1","14"
"1460510712","1","","1","4","14017","1","14"
"1460510713","1","","1","4","14017","1","14"
"1460510714","1","","1","4","14017","1","14"
"1460510715","1","","1","4","14017","1","14"
"1460550008","1","1","1","1","14022","2","14"
"1460550009","1","1","1","5","14022","2","14"
"1460550010","1","1","1","4","14022","2","14"
"1460550011","1","1","1","2","14022","2","14"
"1460550401","1","1","1","4","14022","2","14"
"1460550402","1","1","1","5","14022","2","14"
"1460550403","1","1","1","4","14022","2","14"
"1460550404","1","1","1","4","14022","2","14"
"1460550406","1","1","1","4","14022","2","14"
"1460550613","1","1","1","4","14022","2","14"
"1460550614","1","1","1","4","14022","2","14"
"1460550615","1","1","1","5","14022","2","14"
"1460550616","1","1","1","2","14022","2","14"
"1460550617","1","1","1","4","14022","2","14"
"1460550618","1","1","1","2","14022","2","14"
"1460550719","1","1","1","4","14022","2","14"
"1460550720","1","1","1","4","14022","2","14"
"1460550721","1","1","1","2","14022","2","14"
"1460550722","1","1","1","4","14022","2","14"
"1460550723","1","1","1","4","14022","2","14"
"1460550724","1","","1","4","14022","2","14"
"1460587306","1","4","1","4","14027","1","14"
"1460587307","1","2","1","4","14027","1","14"
"1460587308","1","4","1","4","14027","1","14"
"1460587309","1","4","1","4","14027","1","14"
"1460587310","1","4","1","4","14027","1","14"
"1460587321","1","3","1","4","14027","1","14"
"1460587322","1","","1","4","14027","1","14"
"1460587323","1","3","1","4","14027","1","14"
"1460587325","1","2","1","4","14027","1","14"
"1460587326","1","4","1","4","14027","1","14"
"1460587501","1","","1","4","14027","1","14"
"1460587503","1","5","1","2","14027","1","14"
"1460587505","1","","1","4","14027","1","14"
"1460587816","1","4","1","2","14027","1","14"
"1460587817","1","4","1","2","14027","1","14"
"1460587818","1","3","1","2","14027","1","14"
"1460587819","1","3","1","4","14027","1","14"
"1460587820","1","3","1","4","14027","1","14"
"1460587911","1","1","1","4","14027","1","14"
"1460587912","1","1","1","4","14027","1","14"
"1460587913","1","1","1","4","14027","1","14"
"1460587914","1","1","1","4","14027","1","14"
"1460587915","1","1","1","4","14027","1","14"
"1460641201","1","1","1","2","14035","2","14"
"1460641202","1","1","1","2","14035","2","14"
"1460641203","5","1","1","2","14035","2","14"
"1460641204","1","1","1","4","14035","2","14"
"1460641205","1","1","1","4","14035","2","14"
"1460641222","1","5","1","2","14035","2","14"
"1460641224","1","1","1","4","14035","2","14"
